#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.626;966741;5062344;91.1;0.358;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.626";
2;10.511;298435;1319496;74.09;0.288;;Cpd 2: 10.511;
3;14.019;1391034;5728492;74.1;0.293;;Cpd 3: 14.019;
4;15.788;863613;3449737;74.1;0.276;;Cpd 4: 15.788;
5;17.519;2033716;7885582;74.1;0.284;;Cpd 5: 17.519;
6;19.18;1127026;4228018;74.1;0.251;;Cpd 6: 19.180;
7;20.779;2410721;9065533;74.1;0.264;;Cpd 7: 20.779;
8;21.809;1117637;4203371;55.1;0.259;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 21.809";
9;22.296;1246620;4553129;74.1;0.256;;Cpd 9: 22.296;
10;23.306;1182347;4412677;55.1;0.259;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 23.306";
11;23.772;3609553;14047110;74.1;0.272;;Cpd 11: 23.772;
12;24.551;1181028;4391135;55.1;0.26;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 24.551";
13;25.144;1305219;4714837;74.1;0.251;;Cpd 13: 25.144;
14;25.915;1266212;4728591;55.1;0.251;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 25.915";
15;26.501;2511225;9914767;74.1;0.268;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 26.501";
16;26.913;1178970;4658079;55.1;0.214;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 26.913";
17;27.131;2451595;9328620;55.1;0.264;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 27.131";
18;27.651;1182180;4300485;67.1;0.255;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 27.651";
19;28.136;1091641;4051112;67.1;0.251;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.136";
20;28.842;976756;3595696;79.1;0.153;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 28.842";
21;29.003;2506061;10201589;74.1;0.264;;Cpd 21: 29.003;
22;29.299;909630;3381833;79.1;0.247;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 29.299";
23;29.58;1223063;4566285;55.1;0.256;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 29.580";
24;30.157;1329638;4995269;74.1;0.264;;Cpd 24: 30.157;
25;30.54;1072546;4015027;67.1;0.251;C19 H34 O2;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 30.540";
26;31.204;963539;3255694;79.1;0.124;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 31.204";
27;31.323;2401791;10348124;74.1;0.231;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 31.323";
28;31.632;947696;2995665;79.1;0.092;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 31.632";
29;31.694;938143;3545393;79.1;0.132;C17 H28 O2;"Cpd 29: Methyl 6,9,12-hexadecatrienoate; C17 H28 O2; 31.694";
30;31.863;1187867;4594972;55.1;0.247;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 31.863";
31;32.383;1287564;4902674;74.1;0.264;;Cpd 31: 32.383;
32;32.77;1202087;7042210;67.1;0.404;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.770";
33;33.467;2250124;9794251;74.1;0.284;C25 H50 O2;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 33.467";
34;33.986;1141205;4563509;55.1;0.262;;Cpd 34: 33.986;
35;35.425;678637;2716793;79.1;0.259;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 35.425";

