#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.992;816967;5849418;74.1;0.368;;Cpd 1: 5.992;
2;7.74;1028450;7484320;74.1;0.531;;Cpd 2: 7.740;
3;8.997;558081;3955387;74.1;0.506;;Cpd 3: 8.997;
4;10.51;1246735;8365461;74.1;0.439;;Cpd 4: 10.510;
5;12.241;676599;4335193;74.1;0.433;;Cpd 5: 12.241;
6;14.145;1529915;9333629;74.1;0.404;;Cpd 6: 14.145;
7;15.518;686653;4141923;55.1;0.394;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.518";
8;16.161;787011;4713517;74.1;0.383;;Cpd 8: 16.161;
9;17.587;727813;4423164;55.1;0.382;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.587";
10;18.238;2574596;15321525;74.1;0.383;;Cpd 10: 18.238;
11;19.401;745851;4623902;55.1;0.408;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.401";
12;20.316;867085;5189661;74.1;0.4;;Cpd 12: 20.316;
13;21.486;801855;4836663;55.1;0.383;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.486";
14;22.397;1916736;11604977;74.1;0.392;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 22.397";
15;23.053;851112;4895417;55.1;0.292;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.053";
16;23.374;1743187;10442965;55.1;0.379;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.374";
17;24.232;764655;4220706;67.1;0.214;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.232";
18;24.425;1934329;12134429;74.1;0.396;;Cpd 18: 24.425;
19;24.965;718621;4422072;67.1;0.397;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.965";
20;26.074;601752;3638125;79.1;0.308;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 26.074";
21;26.416;2060354;12428202;74.1;0.394;;Cpd 21: 26.416;
22;26.824;594484;3455287;79.1;0.274;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 26.824";
23;27.331;906735;5824590;55.1;0.453;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.331";
24;28.329;1028701;6383946;74.1;0.404;;Cpd 24: 28.329;
25;28.873;762495;4926116;67.1;0.428;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.873";
26;29.928;636262;3690517;79.1;0.269;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.928";
27;30.221;2129299;13147738;74.1;0.419;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 30.221";
28;30.674;988365;8225883;79.1;0.392;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.674";
29;31.095;931027;5953578;55.1;0.391;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 31.095";
30;32.01;1032072;6511430;74.1;0.399;;Cpd 30: 32.010;
31;32.541;1155479;9203112;67.1;0.489;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.541";
32;33.79;2051183;13852588;74.1;0.445;;Cpd 32: 33.790;
33;34.623;959772;6696688;55.1;0.433;;Cpd 33: 34.623;
34;36.845;443788;3207694;79.1;0.453;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 36.845";

