#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.644;76442;441477;83.99;0.194;;Cpd 1: 5.644;
2;6.131;413254;3100908;74.07;0.366;;Cpd 2: 6.131;
3;8.728;553685;5224095;74.09;0.552;;Cpd 3: 8.728;
4;14.082;596790;6614853;74.08;0.75;;Cpd 4: 14.082;
5;18.138;291044;3418743;74.08;0.713;;Cpd 5: 18.138;
6;23.08;606174;7570297;74.09;0.796;;Cpd 6: 23.080;
7;28.764;291212;3831861;74.08;0.812;;Cpd 7: 28.764;
8;34.947;617081;8393348;74.09;0.877;;Cpd 8: 34.947;
9;38.872;270089;3781220;55.1;0.919;;Cpd 9: 38.872;
10;41.402;300262;4119154;74.07;0.857;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 41.402";
11;45.43;271757;3814282;55.1;0.932;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 45.430";
12;47.985;984193;13834623;74.09;0.89;;Cpd 12: 47.985;
13;51.122;278786;3978476;55.1;0.899;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 51.122";
14;54.481;321914;4431508;74.08;0.901;;Cpd 14: 54.481;
15;57.602;291326;4096045;55.1;0.844;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 57.602";
16;60.916;718852;10247823;74.09;0.927;;Cpd 16: 60.916;
17;62.639;309705;4306304;55.1;0.713;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 62.639";
18;63.41;654203;9616251;55.1;0.946;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 63.410";
19;66.147;273929;3876650;67.1;0.811;C19 H34 O2;"Cpd 19: Methyl 11,12-octadecadienoate; C19 H34 O2; 66.147";
20;67.14;705449;9836873;74.09;0.779;;Cpd 20: 67.140;
21;67.94;258244;3614373;67.1;0.633;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 67.940";
22;71.035;227766;3446460;79.09;1.035;C19 H32 O2;"Cpd 22: Methyl .gamma.-linolenate; C19 H32 O2; 71.035";
23;73.241;943229;15412244;74.09;1.084;;Cpd 23: 73.241;
24;75.516;342196;4985860;55.1;1.002;;Cpd 24: 75.516;
25;79.048;384637;5306530;74.08;0.75;;Cpd 25: 79.048;
26;79.877;282790;4145862;67.1;0.861;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 79.877";
27;82.742;246926;3657518;79.09;0.985;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 82.742";
28;84.79;1133199;21224474;74.09;1.36;;Cpd 28: 84.790;
29;86.938;357997;5457179;55.1;1.039;;Cpd 29: 86.938;
30;90.202;434113;8019511;74.1;0.752;;Cpd 30: 90.202;
31;91.068;295397;4186706;67.1;0.662;C15 H26 O2;"Cpd 31: Methyl 12,13-tetradecadienoate; C15 H26 O2; 91.068";
32;95.59;779839;12357779;74.09;0.971;;Cpd 32: 95.590;
33;97.659;351043;5493636;55.1;0.981;;Cpd 33: 97.659;
34;102.976;171761;2665417;79.09;0.901;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 102.976";

