#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.109;929246;6557130;74.1;0.305;;Cpd 1: 5.109;
2;6.016;959930;6919040;74.1;0.395;;Cpd 2: 6.016;
3;6.696;508771;3633294;74.1;0.365;;Cpd 3: 6.696;
4;7.553;1114865;8104156;74.1;0.567;;Cpd 4: 7.553;
5;8.621;602020;4208214;74.1;0.445;;Cpd 5: 8.621;
6;9.886;1356804;9253196;74.1;0.473;;Cpd 6: 9.886;
7;10.908;635197;4206808;55.1;0.388;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 10.908";
8;11.329;727516;4655930;74.1;0.447;;Cpd 8: 11.329;
9;12.466;694623;4377770;55.1;0.407;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.466";
10;12.93;2464858;15132576;74.1;0.416;;Cpd 10: 12.930;
11;13.922;739676;4656553;55.1;0.437;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.922";
12;14.635;849078;5131990;74.1;0.404;;Cpd 12: 14.635;
13;15.678;801475;5029084;55.1;0.416;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 15.678";
14;16.422;1892318;11253344;74.1;0.392;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.422";
15;17.025;843166;4820897;55.1;0.294;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.025";
16;17.335;1761464;10271427;55.1;0.371;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.335";
17;18.097;767159;3806690;67.1;0.164;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.097";
18;18.241;1946369;12159929;74.1;0.35;;Cpd 18: 18.241;
19;18.798;721500;4395635;67.1;0.418;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.798";
20;19.845;646732;3836511;79.1;0.243;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 19.845";
21;20.076;2104063;12593791;74.1;0.379;;Cpd 21: 20.076;
22;20.533;621014;3691636;79.1;0.36;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.533";
23;20.978;913663;5605944;55.1;0.383;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.978";
24;21.889;1035329;6209044;74.1;0.392;;Cpd 24: 21.889;
25;22.446;770129;4880026;67.1;0.42;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.446";
26;23.476;662712;3954282;79.1;0.231;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.476";
27;23.703;2115312;13431432;74.1;0.375;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 23.703";
28;24.21;891181;8135881;79.1;0.389;C14 H22;"Cpd 28: 11,11-Dimethyl-spiro[2,9]dodeca-3,7-dien; C14 H22; 24.210";
29;24.569;888695;4967754;55.1;0.264;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 24.569";
30;25.446;1005422;6366695;74.1;0.408;;Cpd 30: 25.446;
31;25.995;1357559;9153746;67.1;0.441;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.995";
32;27.19;1945213;13005084;74.1;0.416;;Cpd 32: 27.190;
33;28.023;899409;6440937;55.1;0.466;;Cpd 33: 28.023;
34;30.236;459769;3197386;79.1;0.461;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 30.236";

