#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.477;79246;491307;74.06;0.297;;Cpd 1: 6.477;
2;8.509;369515;2201423;74.1;0.362;;Cpd 2: 8.509;
3;9.849;245054;1311501;74.09;0.285;;Cpd 3: 9.849;
4;11.362;627564;3077190;74.1;0.328;;Cpd 4: 11.362;
5;12.978;358454;1642872;74.09;0.322;;Cpd 5: 12.978;
6;14.668;840041;3642513;74.1;0.313;;Cpd 6: 14.668;
7;15.83;389355;1681508;55.1;0.321;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.830";
8;16.374;445816;1851808;74.09;0.272;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 16.374";
9;17.545;422880;1796979;55.1;0.301;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.545";
10;18.072;1457892;6073588;74.1;0.289;;Cpd 10: 18.072;
11;19.008;440460;1843825;55.1;0.276;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.008";
12;19.725;508370;2095120;74.09;0.264;;Cpd 12: 19.725;
13;20.649;497623;2057802;55.1;0.305;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 20.649";
14;21.353;1108992;4638900;74.1;0.268;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 21.353";
15;21.864;513533;2154434;55.1;0.251;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.865";
16;22.124;1034820;4369165;55.1;0.289;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.124";
17;22.771;485492;1993685;67.1;0.284;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.771";
18;23.353;452203;1913706;67.1;0.304;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.353";
19;24.222;416135;1758771;79.1;0.21;C14 H22;"Cpd 19: 11,11-Dimethyl-spiro[2,9]dodeca-3,7-dien; C14 H22; 24.222";
20;24.437;1187958;5141409;74.1;0.297;;Cpd 20: 24.437;
21;24.787;385217;1606265;79.1;0.264;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 24.787";
22;25.15;543040;2294134;55.1;0.291;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.150";
23;25.883;635727;2621053;74.09;0.28;;Cpd 23: 25.883;
24;26.329;484300;2074972;67.1;0.305;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.329";
25;27.149;441936;1805588;79.1;0.169;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.149";
26;27.322;1279946;5698681;74.1;0.272;;Cpd 26: 27.322;
27;27.685;459818;1419135;79.1;0.102;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.685";
28;27.742;467795;2084562;79.1;0.185;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 27.742";
29;27.994;574415;2383494;55.1;0.241;;Cpd 29: 27.994;
30;28.662;660982;2837690;74.09;0.288;;Cpd 30: 28.662;
31;29.115;868784;3961580;67.1;0.317;C19 H34 O2;"Cpd 31: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.115";
32;30.01;1260285;5923572;74.1;0.313;;Cpd 32: 30.010;
33;30.648;619480;2751111;55.1;0.283;;Cpd 33: 30.648;
34;32.388;351240;1597652;79.1;0.326;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 32.388";

