#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.119;48411;381634;84;0.272;;Cpd 1: 6.119;
2;6.605;764243;3663377;74.1;0.25;;Cpd 2: 6.605;
3;8.397;1495002;5438732;74.1;0.243;;Cpd 3: 8.397;
4;10.407;2264471;6843614;74.1;0.214;;Cpd 4: 10.407;
5;11.399;1260798;3686328;74.1;0.21;;Cpd 5: 11.399;
6;12.36;2813500;7866330;74.1;0.21;;Cpd 6: 12.360;
7;13.282;1519978;4161364;74.1;0.181;;Cpd 7: 13.282;
8;14.161;3393907;8961715;74.1;0.185;;Cpd 8: 14.161;
9;14.763;1535271;4171424;55.1;0.185;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 14.763";
10;14.998;1791013;4608195;74.1;0.2;;Cpd 10: 14.998;
11;15.587;1663978;4380594;55.1;0.185;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.587";
12;15.805;5756449;14894386;74.1;0.183;;Cpd 12: 15.805;
13;16.267;1757405;4708247;55.1;0.206;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.267";
14;16.564;2044161;5345875;74.1;0.198;;Cpd 14: 16.564;
15;17.021;1935628;5088561;55.1;0.185;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.021";
16;17.306;4556314;11932385;74.1;0.185;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.306";
17;17.553;2088724;5466964;55.1;0.133;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.553";
18;17.685;4285301;11368520;55.1;0.177;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.685";
19;18.002;5023147;17140020;74.1;0.216;;Cpd 19: 18.003;
20;18.262;1793431;4633073;67.1;0.171;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.262";
21;18.678;6672644;18049532;74.1;0.187;;Cpd 21: 18.679;
22;18.926;1447396;3491076;79.1;0.098;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.926";
23;19.033;2337957;6049237;55.1;0.173;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 19.033";
24;19.322;2656599;7092474;74.1;0.181;;Cpd 24: 19.322;
25;19.581;1975503;5337237;67.1;0.196;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.581";
26;19.956;6603146;19825270;74.1;0.214;;Cpd 26: 19.956;
27;20.204;1738995;4082693;79.1;0.075;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.204";
28;20.286;3039335;12069898;55.1;0.206;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.286";
29;20.554;2503633;7278959;74.1;0.198;;Cpd 29: 20.554;
30;20.833;1862511;5333015;67.1;0.106;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.833";
31;20.929;1361453;4550830;79.1;0.194;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.929";
32;21.193;4655664;15025139;74.1;0.218;;Cpd 32: 21.193;
33;21.552;1981094;7092987;55.1;0.233;;Cpd 33: 21.552;
34;22.017;70138;226724;149;0.131;;Cpd 34: 22.017;
35;22.66;853158;3687012;79.1;0.293;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 22.660";

