#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.644;197880;964050;74.09;0.233;;Cpd 1: 5.645;
2;6.699;1134957;4386484;74.1;0.256;;Cpd 2: 6.699;
3;7.326;804315;2647904;74.1;0.2;;Cpd 3: 7.326;
4;8.011;2147062;6076431;74.1;0.21;;Cpd 4: 8.011;
5;8.713;1279981;3239209;74.1;0.191;;Cpd 5: 8.713;
6;9.424;2996382;7002545;74.1;0.153;;Cpd 6: 9.424;
7;9.937;1437789;3315695;55.1;0.175;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 9.937";
8;10.124;1582448;3529345;74.1;0.153;;Cpd 8: 10.124;
9;10.636;1544249;3431183;55.1;0.166;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.636";
10;10.822;4831830;10886450;74.1;0.162;;Cpd 10: 10.822;
11;11.23;1579718;3467432;55.1;0.155;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 11.230";
12;11.481;1710170;3658590;74.1;0.155;;Cpd 12: 11.481;
13;11.889;1656005;3635059;55.1;0.155;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 11.889";
14;12.137;3348303;7837116;74.1;0.19;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 12.137";
15;12.359;1609224;3661091;55.1;0.118;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.359";
16;12.479;3306561;7425097;55.1;0.177;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.479";
17;12.722;1624740;3466375;67.1;0.169;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 12.722";
18;12.994;1548634;3361044;67.1;0.175;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 12.994";
19;13.365;4836489;11201259;74.1;0.165;;Cpd 19: 13.365;
20;13.583;1363258;2903387;79.1;0.096;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.583";
21;13.678;1685614;3812400;55.1;0.169;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 13.678";
22;13.934;1856897;3988549;74.1;0.152;;Cpd 22: 13.934;
23;14.173;1509272;3345587;67.1;0.171;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 14.173";
24;14.523;4261821;11536961;74.1;0.198;;Cpd 24: 14.523;
25;14.75;1310886;2753862;79.1;0.077;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.750";
26;14.824;2162431;7096717;55.1;0.198;;Cpd 26: 14.824;
27;15.08;1621947;4028412;74.1;0.178;;Cpd 27: 15.080;
28;15.339;1327699;3265852;67.1;0.107;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.339";
29;15.438;1024045;2759197;79.1;0.187;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 15.438";
30;15.69;2799476;8133755;74.1;0.198;C25 H50 O2;"Cpd 30: Tetracosanoic acid, methyl ester; C25 H50 O2; 15.690";
31;16.028;1332360;3946107;55.1;0.212;;Cpd 31: 16.028;
32;17.099;733972;2487966;79.1;0.239;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 17.099";

