#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.221;998094;7105370;74.1;0.305;;Cpd 1: 5.221;
2;5.564;620878;3688947;74.1;0.301;;Cpd 2: 5.564;
3;6.005;1412460;8240447;74.1;0.326;;Cpd 3: 6.005;
4;6.537;780501;4434707;74.1;0.408;;Cpd 4: 6.537;
5;7.159;1761941;9388176;74.1;0.408;;Cpd 5: 7.159;
6;7.699;865569;4175287;55.1;0.181;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 7.699";
7;7.868;993322;5070976;74.1;0.354;;Cpd 7: 7.868;
8;8.462;979114;4500034;55.1;0.185;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 8.462";
9;8.647;3357085;15512801;74.1;0.313;;Cpd 9: 8.647;
10;9.177;1038466;4677962;55.1;0.28;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 9.177";
11;9.476;1228199;5177889;74.1;0.263;;Cpd 11: 9.476;
12;10.028;1231937;5028453;55.1;0.29;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 10.028";
13;10.337;2888757;11397173;74.1;0.272;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 10.337";
14;10.664;1341834;5108977;55.1;0.164;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.664";
15;10.832;2813719;10980296;55.1;0.268;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.832";
16;11.219;3696981;16195813;74.1;0.292;;Cpd 16: 11.219;
17;11.586;1219422;4586172;67.1;0.238;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 11.586";
18;12.118;4500252;16466095;74.1;0.264;;Cpd 18: 12.118;
19;12.464;1078884;3711834;79.1;0.148;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 12.464";
20;12.608;1559641;5699402;55.1;0.231;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 12.608";
21;13.004;1719737;6243374;74.1;0.23;;Cpd 21: 13.004;
22;13.367;1341493;5053645;67.1;0.268;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 13.367";
23;13.894;4699911;17843003;74.1;0.276;;Cpd 23: 13.894;
24;14.241;1218397;3675059;79.1;0.096;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.241";
25;14.311;1253296;3635336;79.1;0.058;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 14.311";
26;14.368;1823524;7704405;55.1;0.235;;Cpd 26: 14.368;
27;14.752;1720070;6350898;74.1;0.237;;Cpd 27: 14.752;
28;15.106;1386794;4565607;67.1;0.117;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.106";
29;15.207;1041292;4032778;79.1;0.218;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 15.207";
30;15.613;3342772;12959069;74.1;0.256;;Cpd 30: 15.613;
31;16.071;1508354;6027977;55.1;0.246;;Cpd 31: 16.071;
32;16.491;67797;223900;149;0.122;;Cpd 32: 16.491;
33;17.34;761481;3365182;79.1;0.293;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 17.340";

