#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.748;260243;2155017;84;0.346;;Cpd 1: 6.748;
2;7.453;57933;378129;84;0.26;;Cpd 2: 7.453;
3;9.13;15525;266565;84;0.552;;Cpd 3: 9.131;
4;10.833;327396;3428082;74.1;0.589;;Cpd 4: 10.833;
5;14.477;5356;126996;83.99;0.763;;Cpd 5: 14.477;
6;17.939;413523;3981557;74.1;0.622;;Cpd 6: 17.939;
7;26.69;511822;4993635;74.1;0.618;;Cpd 7: 26.690;
8;31.138;271236;2557161;74.1;0.606;;Cpd 8: 31.138;
9;35.47;629550;5833595;74.1;0.589;;Cpd 9: 35.470;
10;39.637;327101;2945598;74.1;0.597;;Cpd 10: 39.637;
11;43.636;766463;6815430;74.1;0.581;;Cpd 11: 43.636;
12;46.047;318088;2935621;55.1;0.556;C15 H28 O2;"Cpd 12: Methyl myristoleate; C15 H28 O2; 46.047";
13;47.452;390932;3425582;74.1;0.542;C16 H32 O2;"Cpd 13: Methyl 13-methyltetradecanoate; C16 H32 O2; 47.452";
14;49.79;347620;3134396;55.1;0.585;C16 H30 O2;"Cpd 14: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 49.790";
15;51.109;1334580;11865428;74.1;0.577;;Cpd 15: 51.109;
16;52.893;364706;3289622;55.1;0.606;C17 H32 O2;"Cpd 16: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 52.893";
17;54.592;427681;3624171;74.1;0.516;;Cpd 17: 54.592;
18;56.331;391440;3531366;55.1;0.571;C18 H34 O2;"Cpd 18: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 56.331";
19;57.947;984174;8737964;74.1;0.552;C19 H38 O2;"Cpd 19: Methyl stearate; C19 H38 O2; 57.947";
20;58.903;415568;3555363;55.1;0.419;C19 H36 O2;"Cpd 20: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 58.903";
21;59.344;904438;8103952;55.1;0.591;C19 H36 O2;"Cpd 21: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 59.344";
22;60.733;337841;2755842;67.1;0.364;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 60.733";
23;61.137;971492;8361064;74.1;0.526;;Cpd 23: 61.137;
24;61.752;341368;3037396;67.1;0.472;C19 H34 O2;"Cpd 24: Methyl 9,10-octadecadienoate; C19 H34 O2; 61.752";
25;63.425;285693;2650621;79.1;0.579;C19 H32 O2;"Cpd 25: Methyl .gamma.-linolenate; C19 H32 O2; 63.425";
26;64.219;1084687;9416969;74.1;0.396;;Cpd 26: 64.219;
27;64.579;265145;2134321;79.1;0.359;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 64.579";
28;65.519;459572;4248613;55.1;0.597;C21 H40 O2;"Cpd 28: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 65.519";
29;67.151;515739;4682213;74.1;0.61;;Cpd 29: 67.151;
30;67.803;361450;3449984;67.1;0.655;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 67.803";
31;69.352;295858;2812995;79.1;0.576;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 69.353";
32;70.028;1120817;9388222;74.1;0.418;C23 H46 O2;"Cpd 32: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 70.029";
33;70.453;603651;5095529;79.1;0.358;C19 H34 O2;"Cpd 33: Methyl 7,8-octadecadienoate; C19 H34 O2; 70.453";
34;71.273;472929;4668025;55.1;0.606;C23 H44 O2;"Cpd 34: Methyl 11-docosenoate; C23 H44 O2; 71.273";
35;72.749;502161;4607499;74.1;0.404;;Cpd 35: 72.749;
36;73.149;195549;1422668;79.1;0.232;C13 H20 N2;"Cpd 36: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 73.149";
37;73.413;368475;3319232;67.1;0.441;C19 H34 O2;"Cpd 37: Methyl 9,10-octadecadienoate; C19 H34 O2; 73.413";
38;75.432;1074203;9984246;74.1;0.589;;Cpd 38: 75.432;
39;76.607;448736;4785199;55.1;0.713;;Cpd 39: 76.607;
40;79.699;177358;1911494;79.1;0.721;C13 H18 O;"Cpd 40: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 79.699";

