#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.607;743874;6072457;74.08;0.376;;Cpd 1: 5.607;
2;7.054;884042;7600251;74.09;0.407;;Cpd 2: 7.054;
3;8.179;455364;3946439;74.08;0.377;;Cpd 3: 8.179;
4;9.606;986117;8870520;74.1;0.631;;Cpd 4: 9.606;
5;11.374;526065;4558742;74.09;0.598;;Cpd 5: 11.374;
6;13.46;1163155;9650641;74.1;0.589;;Cpd 6: 13.460;
7;15.063;544422;4434693;55.1;0.532;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.063";
8;15.834;582254;4696950;74.09;0.548;;Cpd 8: 15.834;
9;17.59;556391;4436978;55.1;0.515;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.590";
10;18.427;1850312;14259324;74.1;0.503;;Cpd 10: 18.427;
11;19.919;549465;4362913;55.1;0.513;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.919";
12;21.155;581525;4483387;74.08;0.486;;Cpd 12: 21.155;
13;22.709;544377;4335368;55.1;0.482;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 22.709";
14;23.979;1228244;9494991;74.09;0.511;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 23.979";
15;24.869;544311;4143420;55.1;0.391;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.869";
16;25.302;1134461;8992509;55.1;0.535;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.302";
17;26.518;488763;3707098;67.1;0.301;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.518";
18;26.827;1172038;9393858;74.09;0.499;;Cpd 18: 26.827;
19;27.516;474809;3847179;67.1;0.543;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 27.516";
20;29.074;413343;3395570;79.1;0.514;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.074";
21;29.671;1239336;9570162;74.09;0.464;;Cpd 21: 29.671;
22;30.141;381768;2778771;79.1;0.297;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 30.141";
23;30.949;540410;4476689;55.1;0.556;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 30.949";
24;32.458;607646;4844312;74.09;0.522;;Cpd 24: 32.458;
25;33.15;459951;3893868;67.1;0.573;C19 H34 O2;"Cpd 25: Methyl 11,12-octadecadienoate; C19 H34 O2; 33.150";
26;34.638;400058;3354432;79.09;0.504;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 34.638";
27;35.23;1259258;10217988;74.09;0.48;;Cpd 27: 35.230;
28;35.718;762155;6446559;79.1;0.396;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 35.718";
29;36.456;562770;4819129;55.1;0.589;;Cpd 29: 36.456;
30;37.891;585392;4801207;74.09;0.449;;Cpd 30: 37.891;
31;38.356;328500;2423338;79.1;0.222;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 38.356";
32;38.575;493027;4333497;67.1;0.444;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 38.575";
33;40.533;1204859;10630865;74.09;0.548;;Cpd 33: 40.533;
34;41.708;540207;4960589;55.1;0.573;;Cpd 34: 41.708;
35;44.787;283339;2627492;79.09;0.572;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 44.787";

