#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.682;664764;4742114;74.1;0.284;;Cpd 1: 5.682;
2;7.286;1078089;7136326;74.1;0.482;;Cpd 2: 7.286;
3;9.888;1499674;8731341;74.1;0.39;;Cpd 3: 9.888;
4;11.494;844135;4653263;74.1;0.383;;Cpd 4: 11.494;
5;13.238;1909335;9909689;74.1;0.342;;Cpd 5: 13.238;
6;15.039;1033888;5177232;74.1;0.322;;Cpd 6: 15.039;
7;16.853;2279451;11216448;74.1;0.342;;Cpd 7: 16.853;
8;18.069;1040852;5138096;55.1;0.334;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 18.069";
9;18.645;1198384;5782179;74.1;0.313;;Cpd 9: 18.645;
10;19.858;1092312;5460508;55.1;0.317;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.858";
11;20.406;3826305;18515476;74.1;0.313;;Cpd 11: 20.406;
12;21.358;1132326;5650919;55.1;0.344;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 21.358";
13;22.096;1294334;6289793;74.1;0.322;;Cpd 13: 22.096;
14;23.035;1234433;6117818;55.1;0.322;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 23.035";
15;23.753;2753635;13599830;74.1;0.33;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 23.753";
16;24.264;1241619;5841538;55.1;0.247;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.264";
17;24.526;2545671;12397513;55.1;0.314;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.526";
18;25.182;1112309;4955877;67.1;0.165;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.182";
19;25.328;2777879;13982668;74.1;0.297;;Cpd 19: 25.328;
20;25.769;1067915;5307970;67.1;0.329;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.769";
21;26.638;933290;4666117;79.1;0.218;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 26.638";
22;26.857;2953707;14408355;74.1;0.322;;Cpd 22: 26.857;
23;27.211;884340;4308167;79.1;0.262;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.211";
24;27.574;1293562;6507300;55.1;0.334;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.574";
25;28.308;1431481;7136828;74.1;0.338;;Cpd 25: 28.308;
26;28.761;1088560;5617815;67.1;0.333;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.761";
27;29.577;933202;4436670;79.1;0.173;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.577";
28;29.742;2951807;15772402;74.1;0.309;C23 H46 O2;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 29.742";
29;30.163;1155161;8719647;79.1;0.286;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.163";
30;30.423;1267377;6570976;55.1;0.334;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 30.423";
31;31.089;1342440;7142599;74.1;0.346;;Cpd 31: 31.089;
32;31.548;1824895;10184252;67.1;0.364;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 31.548";
33;32.426;2674772;14390709;74.1;0.35;;Cpd 33: 32.426;
34;33.077;1209436;6336277;55.1;0.251;;Cpd 34: 33.077;
35;33.271;79372;471804;149;0.21;;Cpd 35: 33.271;
36;34.833;610315;3578297;79.1;0.379;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 34.833";

