#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.06;500922;3390700;74.1;0.384;;Cpd 1: 6.060;
2;7.927;871351;5055850;74.1;0.425;;Cpd 2: 7.927;
3;10.629;1269717;6232216;74.1;0.342;;Cpd 3: 10.629;
4;12.156;711158;3244505;74.1;0.297;;Cpd 4: 12.156;
5;13.723;1651979;7098991;74.1;0.276;;Cpd 5: 13.723;
6;15.285;870538;3715482;74.1;0.283;;Cpd 6: 15.285;
7;16.814;1976718;8153748;74.1;0.284;;Cpd 7: 16.814;
8;17.832;869308;3679907;55.1;0.304;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 17.832";
9;18.294;1032994;4112432;74.1;0.277;;Cpd 9: 18.294;
10;19.3;962191;4001044;55.1;0.275;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.300";
11;19.736;3445930;14081948;74.1;0.264;;Cpd 11: 19.736;
12;20.524;1009080;4255183;55.1;0.276;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.524";
13;21.106;1193452;4904597;74.1;0.276;;Cpd 13: 21.106;
14;21.879;1101469;4745225;55.1;0.276;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.879";
15;22.437;2690219;10922541;74.1;0.284;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.437";
16;22.863;1210947;4946256;55.1;0.214;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.863";
17;23.075;2470479;10604063;55.1;0.305;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.075";
18;23.599;1057155;3687237;67.1;0.117;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.599";
19;23.702;2755629;11751288;74.1;0.26;;Cpd 19: 23.702;
20;24.089;1008794;4162564;67.1;0.26;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.089";
21;24.803;872023;3372057;79.1;0.144;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.803";
22;24.926;3012683;12627332;74.1;0.268;;Cpd 22: 24.926;
23;25.256;843671;3320854;79.1;0.199;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.256";
24;25.523;1276766;5247274;55.1;0.263;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.523";
25;26.091;1459673;6150378;74.1;0.284;;Cpd 25: 26.091;
26;26.484;1077271;4705775;67.1;0.301;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.484";
27;27.152;953460;2881742;79.1;0.106;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.152";
28;27.235;3166135;14352974;74.1;0.26;;Cpd 28: 27.235;
29;27.581;969471;3002712;79.1;0.096;C19 H34 O2;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.581";
30;27.638;1075613;4638469;79.1;0.128;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.639";
31;27.799;1392967;6417761;55.1;0.293;;Cpd 31: 27.799;
32;28.31;1451227;6449176;74.1;0.301;;Cpd 32: 28.310;
33;28.71;1166039;3302791;67.1;0.093;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.710";
34;28.747;1076132;4612037;79.1;0.21;C17 H28;"Cpd 34: 1,8,11,14-Heptadecatetraene, (Z,Z,Z)-; C17 H28; 28.747";
35;29.382;2878280;12987062;74.1;0.284;;Cpd 35: 29.382;
36;29.918;1285570;5902410;55.1;0.304;;Cpd 36: 29.918;
37;30.239;57038;211359;149;0.135;;Cpd 37: 30.239;
38;31.381;635906;3104221;79.1;0.305;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 31.381";

