#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.085;1301967;8540085;74.1;0.311;;Cpd 1: 5.085;
2;5.848;1565997;9222433;74.1;0.333;;Cpd 2: 5.848;
3;6.363;900371;4864388;74.1;0.293;;Cpd 3: 6.363;
4;6.957;2169927;10632473;74.1;0.297;;Cpd 4: 6.957;
5;7.62;1316389;5660993;74.1;0.267;;Cpd 5: 7.620;
6;8.344;3165840;12099837;74.1;0.292;;Cpd 6: 8.344;
7;8.901;1614159;5687514;55.1;0.194;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 8.901";
8;9.093;1828406;6348715;74.1;0.235;;Cpd 8: 9.093;
9;9.669;1818424;5924027;55.1;0.19;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 9.669";
10;9.863;6226807;19489733;74.1;0.218;;Cpd 10: 9.863;
11;10.345;1943670;5993502;55.1;0.213;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 10.345";
12;10.629;2205754;6527507;74.1;0.21;;Cpd 12: 10.629;
13;11.116;2142991;6305050;55.1;0.218;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 11.116";
14;11.396;4809307;13838522;74.1;0.214;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 11.396";
15;11.668;2249590;6346335;55.1;0.14;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 11.668";
16;11.812;4586692;13348587;55.1;0.21;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 11.812";
17;12.146;5300174;19176370;74.1;0.241;;Cpd 17: 12.146;
18;12.439;1973676;5572356;67.1;0.201;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 12.439";
19;12.88;6684705;19587048;74.1;0.213;;Cpd 19: 12.880;
20;13.161;1591201;4113021;79.1;0.106;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.161";
21;13.276;2280688;6303683;55.1;0.177;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 13.276";
22;13.589;2458910;7042734;74.1;0.206;;Cpd 22: 13.589;
23;13.877;1960031;5610436;67.1;0.19;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 13.877";
24;14.294;6067424;19518231;74.1;0.218;;Cpd 24: 14.294;
25;14.568;1734021;4227446;79.1;0.076;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.568";
26;14.657;2734207;12423983;55.1;0.239;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.657";
27;14.949;2341714;6892273;74.1;0.206;;Cpd 27: 14.949;
28;15.238;1874305;5208487;67.1;0.11;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.238";
29;15.333;1373116;4214927;79.1;0.165;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 15.333";
30;15.628;4218739;13561813;74.1;0.22;;Cpd 30: 15.628;
31;16.008;1832248;6313816;55.1;0.21;;Cpd 31: 16.008;
32;16.462;92263;313726;149;0.138;;Cpd 32: 16.462;
33;17.154;842861;3554614;79.1;0.267;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 17.154";

