#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.008;1190275;7590933;74.1;0.276;;Cpd 1: 5.008;
2;5.293;595004;3521464;74.1;0.272;;Cpd 2: 5.293;
3;5.659;1026218;7467015;74.1;0.277;;Cpd 3: 5.659;
4;6.031;787368;4028505;74.1;0.291;;Cpd 4: 6.031;
5;6.488;1842088;8711536;74.1;0.259;;Cpd 5: 6.488;
6;6.888;928568;3683416;55.1;0.124;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 6.888";
7;7.002;1080618;5022561;74.1;0.226;;Cpd 7: 7.002;
8;7.432;1093787;4076883;55.1;0.123;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.432";
9;7.551;3797109;15162999;74.1;0.256;;Cpd 9: 7.551;
10;7.934;1177882;4424035;55.1;0.188;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 7.934";
11;8.128;1395656;5051633;74.1;0.235;;Cpd 11: 8.128;
12;8.523;1405738;4721159;55.1;0.189;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 8.523";
13;8.722;3372206;10547980;74.1;0.201;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 8.722";
14;8.949;1609353;4898921;55.1;0.132;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.949";
15;9.073;3342368;10321136;55.1;0.206;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.073";
16;9.32;4935413;15162950;74.1;0.212;;Cpd 16: 9.320;
17;9.596;1466029;4318427;67.1;0.203;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 9.596";
18;9.926;4144909;15584157;74.1;0.253;;Cpd 18: 9.926;
19;10.202;1278271;3332905;79.1;0.085;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.202";
20;10.272;1918180;5798814;55.1;0.185;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 10.272";
21;10.524;2072060;5778110;74.1;0.184;;Cpd 21: 10.524;
22;10.796;1596254;4485507;67.1;0.198;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 10.796";
23;11.117;4387676;10773904;74.1;0.094;C23 H46 O2;"Cpd 23: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 11.117";
24;11.167;1470477;3199395;74.1;0.059;;Cpd 24: 11.167;
25;11.393;1406801;3208759;79.1;0.072;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.393";
26;11.455;3065327;8214510;55.1;0.114;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.455";
27;11.702;1943104;5700979;74.1;0.2;;Cpd 27: 11.702;
28;11.987;1488957;4369144;67.1;0.118;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 11.987";
29;12.105;1064361;3583137;79.1;0.173;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 12.105";
30;12.321;3579702;11782738;74.1;0.238;;Cpd 30: 12.321;
31;12.691;1509972;5550204;55.1;0.21;;Cpd 31: 12.691;
32;13.203;71140;250296;149;0.161;;Cpd 32: 13.203;
33;13.805;658812;2912308;79.1;0.28;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 13.805";

