#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.26;1196640;6683778;74.1;0.245;;Cpd 1: 5.260;
2;5.598;685256;3576010;74.09;0.222;;Cpd 2: 5.598;
3;5.997;1607023;7791075;74.1;0.283;;Cpd 3: 5.997;
4;6.459;936676;3985166;74.09;0.23;;Cpd 4: 6.459;
5;6.962;2283474;8377743;74.1;0.215;;Cpd 5: 6.962;
6;7.382;1137746;3869944;55.1;0.14;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 7.382";
7;7.506;1313507;4311885;74.1;0.194;;Cpd 7: 7.506;
8;7.947;1322345;4010362;55.1;0.131;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.947";
9;8.071;4535562;13257467;74.1;0.202;;Cpd 9: 8.071;
10;8.446;1477165;4081318;55.1;0.194;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 8.446";
11;8.648;1672362;4461638;74.1;0.206;;Cpd 11: 8.648;
12;9.031;1648431;4352678;55.1;0.198;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 9.031";
13;9.233;3779238;9346456;74.1;0.171;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 9.233";
14;9.447;1743125;4257224;55.1;0.111;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.447";
15;9.567;3646273;8999440;55.1;0.177;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.567";
16;9.806;4977345;13428020;74.1;0.185;;Cpd 16: 9.806;
17;10.058;1612381;4048933;67.1;0.202;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 10.058";
18;10.379;4284679;13903572;74.1;0.245;;Cpd 18: 10.379;
19;10.63;1428316;3213064;79.1;0.081;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.630";
20;10.701;1985548;5012248;55.1;0.161;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 10.701";
21;10.936;2042760;5087989;74.09;0.168;;Cpd 21: 10.936;
22;11.183;1651927;4160628;67.1;0.19;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 11.183";
23;11.496;4128086;9399345;74.1;0.082;C23 H46 O2;"Cpd 23: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 11.496";
24;11.533;2096486;5165859;74.09;0.166;;Cpd 24: 11.533;
25;11.756;1399933;3120330;79.1;0.071;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.756";
26;11.818;3178285;9297121;55.1;0.165;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.818";
27;12.057;1745394;5137106;74.1;0.197;;Cpd 27: 12.057;
28;12.326;1430328;3922899;67.1;0.108;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 12.326";
29;12.436;1127796;3396495;79.1;0.158;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 12.436";
30;12.646;3223254;10365490;74.1;0.206;;Cpd 30: 12.646;
31;12.996;1379717;4960589;55.1;0.23;;Cpd 31: 12.997;
32;13.504;70521;236089;149;0.144;;Cpd 32: 13.504;
33;14.076;701297;2899181;79.1;0.262;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 14.076";

