#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.464;528476;4645735;74.1;0.359;;Cpd 1: 5.464;
2;6.981;683870;5787695;74.1;0.511;;Cpd 2: 6.981;
3;9.866;833005;7234642;74.1;0.655;;Cpd 3: 9.866;
4;11.96;439452;3719604;74.1;0.542;;Cpd 4: 11.960;
5;14.45;969174;8007509;74.1;0.548;;Cpd 5: 14.450;
6;17.278;491715;4072823;74.1;0.552;;Cpd 6: 17.278;
7;20.34;1055459;8730318;74.1;0.556;;Cpd 7: 20.340;
8;22.422;443808;3408812;55.1;0.338;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 22.422";
9;23.535;527019;4353054;74.1;0.532;;Cpd 9: 23.535;
10;25.674;481658;4083240;55.1;0.544;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 25.674";
11;26.787;1668873;14177185;74.1;0.552;;Cpd 11: 26.787;
12;28.49;475599;4125670;55.1;0.552;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.490";
13;30.006;546982;4586571;74.1;0.541;;Cpd 13: 30.006;
14;31.701;511107;4399886;55.1;0.552;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.701";
15;33.2;1188517;10302362;74.1;0.548;;Cpd 15: 33.200;
16;34.141;532382;4318577;55.1;0.403;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.141";
17;34.598;1093342;9467948;55.1;0.523;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.598";
18;35.917;452229;3480289;67.1;0.346;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.917";
19;36.292;1169246;9412642;74.1;0.448;C20 H40 O2;"Cpd 19: Nonadecanoic acid, methyl ester; C20 H40 O2; 36.292";
20;36.94;446617;3905634;67.1;0.552;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 36.940";
21;38.584;382625;3448131;79.1;0.536;C19 H34 O2;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 38.584";
22;39.318;1286288;10357703;74.1;0.416;;Cpd 22: 39.318;
23;39.71;346158;2626517;79.1;0.294;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 39.710";
24;40.625;564433;5044226;55.1;0.529;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 40.625";
25;42.212;649814;5562215;74.1;0.551;;Cpd 25: 42.212;
26;42.879;476805;4291491;67.1;0.585;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 42.879";
27;44.404;398997;3633039;79.1;0.551;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 44.404";
28;45.068;1356014;11291670;74.1;0.444;;Cpd 28: 45.068;
29;45.509;779924;6652981;79.1;0.383;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 45.509";
30;46.292;600981;5539735;55.1;0.602;;Cpd 30: 46.292;
31;47.768;643383;5204794;74.1;0.408;;Cpd 31: 47.768;
32;48.197;307896;2426200;79.1;0.252;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 48.197";
33;48.44;500026;4330210;67.1;0.371;C15 H26 O2;"Cpd 33: Methyl 12,13-tetradecadienoate; C15 H26 O2; 48.440";
34;50.456;1318946;12006627;74.1;0.581;;Cpd 34: 50.456;
35;51.004;21220;155671;149;0.264;;Cpd 35: 51.004;
36;51.622;592018;5674146;55.1;0.621;;Cpd 36: 51.622;
37;54.697;279101;2758981;79.1;0.651;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 54.697";

