#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.079;39848;315194;84;0.299;;Cpd 1: 7.079;
2;7.825;640659;3844478;74.1;0.32;;Cpd 2: 7.825;
3;10.393;1110535;4488960;74.1;0.28;;Cpd 3: 10.393;
4;13.122;1561556;5650291;74.1;0.239;;Cpd 4: 13.122;
5;14.436;861725;3048362;74.1;0.247;;Cpd 5: 14.436;
6;15.695;1946586;6572942;74.1;0.243;;Cpd 6: 15.695;
7;16.893;1064514;3443524;74.1;0.216;;Cpd 7: 16.893;
8;18.035;2327184;7498328;74.1;0.222;;Cpd 8: 18.035;
9;18.798;1052312;3422041;55.1;0.208;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 18.798";
10;19.119;1218239;3884806;74.1;0.234;;Cpd 10: 19.119;
11;19.861;1143503;3670537;55.1;0.235;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.861";
12;20.162;4063723;12833698;74.1;0.222;;Cpd 12: 20.162;
13;20.747;1221389;3940426;55.1;0.214;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.747";
14;21.147;1404974;4411335;74.1;0.212;;Cpd 14: 21.147;
15;21.72;1296783;4208077;55.1;0.204;C18 H34 O2;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 21.720";
16;21.905;35244;155596;74.08;0.153;;Cpd 16: 21.905;
17;22.101;3139948;9840027;74.1;0.214;C37 H77 N O2;"Cpd 17: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.101";
18;22.412;1410924;4472990;55.1;0.161;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.412";
19;22.578;2896955;9452482;55.1;0.214;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.578";
20;22.944;1248722;3037097;67.1;0.082;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.944";
21;23.002;3295707;10987348;74.1;0.19;;Cpd 21: 23.002;
22;23.315;1166301;3774528;67.1;0.205;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.315";
23;23.876;3667436;14530418;74.1;0.251;;Cpd 23: 23.876;
24;24.162;975289;3090895;79.1;0.147;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.162";
25;24.322;1507813;4873586;55.1;0.214;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.322";
26;24.704;1656172;5501868;74.1;0.213;;Cpd 26: 24.704;
27;25.021;1237129;4178097;67.1;0.201;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 25.021";
28;25.516;4551630;15446763;74.1;0.221;;Cpd 28: 25.516;
29;25.809;1101071;2872051;79.1;0.076;C19 H34 O2;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.809";
30;25.871;1162709;3429659;79.1;0.062;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.871";
31;25.937;1681028;6239231;55.1;0.21;;Cpd 31: 25.937;
32;26.283;1622362;5594797;74.1;0.224;;Cpd 32: 26.283;
33;26.599;1214034;3688404;67.1;0.095;C15 H26 O2;"Cpd 33: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.599";
34;26.679;1004847;3839633;79.1;0.225;C13 H20 N2;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.679";
35;27.041;3224634;11309395;74.1;0.234;;Cpd 35: 27.041;
36;27.45;1348169;5124083;55.1;0.224;;Cpd 36: 27.450;
37;27.849;60593;190417;149;0.122;;Cpd 37: 27.849;
38;28.649;581496;2744399;79.1;0.297;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.649";

