#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.724;845014;6668364;74.1;0.41;;Cpd 1: 5.724;
2;7.418;955932;8652951;74.1;0.703;;Cpd 2: 7.418;
3;8.787;473700;4594006;74.1;0.639;;Cpd 3: 8.787;
4;10.646;971655;9924600;74.1;0.708;;Cpd 4: 10.646;
5;13.057;476886;5165359;74.1;0.772;;Cpd 5: 13.057;
6;16.111;976015;10964602;74.1;0.733;;Cpd 6: 16.111;
7;18.486;423882;4946123;55.1;0.766;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 18.486";
8;19.784;462869;5451132;74.1;0.754;;Cpd 8: 19.784;
9;22.542;411078;5101574;55.1;0.786;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 22.542";
10;24.054;1428737;17693459;74.1;0.762;;Cpd 10: 24.054;
11;26.462;395806;5223225;55.1;0.857;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.462";
12;28.758;441579;5684911;74.1;0.828;;Cpd 12: 28.758;
13;31.363;402136;5462754;55.1;0.848;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.363";
14;33.84;934829;12953104;74.1;0.886;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 33.840";
15;35.369;374385;4257973;55.1;0.413;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 35.369";
16;36.082;852007;11861027;55.1;0.907;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 36.082";
17;38.391;315451;3572736;67.1;0.404;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 38.391";
18;39.12;883112;12305915;74.1;0.899;;Cpd 18: 39.120;
19;40.052;333900;4755688;67.1;0.822;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 40.052";
20;42.871;279972;4165941;79.1;0.874;C19 H32 O2;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 42.871";
21;44.516;929206;12377852;74.1;0.481;;Cpd 21: 44.516;
22;44.87;251982;3357563;79.1;0.466;;Cpd 22: 44.870;
23;46.75;403973;6140071;55.1;0.923;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 46.750";
24;49.883;452177;6490295;74.1;0.847;;Cpd 24: 49.883;
25;50.818;334949;5094346;67.1;1;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 50.818";
26;53.568;281210;4444860;79.1;0.999;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 53.568";
27;55.311;915660;12044896;74.1;0.428;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 55.311";
28;55.583;496957;8334316;79.1;0.559;;Cpd 28: 55.583;
29;57.455;412326;6543550;55.1;1.035;;Cpd 29: 57.455;
30;60.521;690426;10603898;74.1;0.88;;Cpd 30: 60.521;
31;61.465;326906;4784860;67.1;0.659;C15 H26 O2;"Cpd 31: Methyl 12,13-tetradecadienoate; C15 H26 O2; 61.465";
32;65.043;16273;215747;149;0.461;;Cpd 32: 65.043;
33;65.773;858583;14315821;74.1;1.051;;Cpd 33: 65.773;
34;67.846;388426;6358255;55.1;1.018;;Cpd 34: 67.846;
35;73.159;176768;3021688;79.1;1.138;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 73.159";

