#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.08;1209184;8949998;74.1;0.297;;Cpd 1: 5.080;
2;5.37;709536;4322349;74.1;0.284;;Cpd 2: 5.370;
3;5.737;1592759;9115046;74.1;0.32;;Cpd 3: 5.737;
4;6.174;897698;4729467;74.1;0.3;;Cpd 4: 6.174;
5;6.677;2108222;10126331;74.1;0.294;;Cpd 5: 6.677;
6;7.118;1041705;4478420;55.1;0.148;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 7.118";
7;7.242;1213686;5503214;74.1;0.243;;Cpd 7: 7.242;
8;7.716;1207620;4797453;55.1;0.143;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.716";
9;7.852;4151952;17015344;74.1;0.284;;Cpd 9: 7.852;
10;8.271;1339656;5090030;55.1;0.218;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 8.271";
11;8.493;1536187;5770873;74.1;0.239;;Cpd 11: 8.493;
12;8.928;1559269;5447388;55.1;0.209;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 8.928";
13;9.158;3673628;12245570;74.1;0.237;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 9.158";
14;9.41;1757807;5652422;55.1;0.136;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.410";
15;9.546;3661275;11938364;55.1;0.231;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.546";
16;9.83;5197312;17454493;74.1;0.227;;Cpd 16: 9.830;
17;10.13;1609377;5136132;67.1;0.214;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 10.130";
18;10.515;4630666;18020074;74.1;0.277;;Cpd 18: 10.515;
19;10.807;1442315;4028864;79.1;0.096;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.807";
20;10.894;2096444;6513878;55.1;0.215;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 10.894";
21;11.182;2217098;6569563;74.1;0.202;;Cpd 21: 11.182;
22;11.475;1752544;5418808;67.1;0.223;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 11.475";
23;11.85;4695920;18848668;74.1;0.278;;Cpd 23: 11.850;
24;12.143;1585607;3976636;79.1;0.081;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 12.143";
25;12.217;3301645;11886235;55.1;0.198;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 12.217";
26;12.493;2147361;6607017;74.1;0.201;;Cpd 26: 12.493;
27;12.786;1741387;5092896;67.1;0.119;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 12.786";
28;12.896;1340029;4550468;79.1;0.198;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 12.896";
29;13.161;4036839;13426989;74.1;0.218;;Cpd 29: 13.161;
30;13.543;1707810;6429462;55.1;0.242;;Cpd 30: 13.543;
31;14.018;79069;273423;149;0.151;;Cpd 31: 14.018;
32;14.69;801903;3497024;79.1;0.282;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 14.690";

