#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.057;290767;2016244;91.1;0.363;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.057";
2;9.761;86390;477401;74.08;0.245;;Cpd 2: 9.761;
3;13.57;465945;2252979;74.09;0.341;;Cpd 3: 13.570;
4;15.623;291242;1377057;74.1;0.328;;Cpd 4: 15.623;
5;17.688;711460;3205635;74.1;0.309;;Cpd 5: 17.688;
6;19.708;394094;1712933;74.1;0.305;;Cpd 6: 19.708;
7;21.67;891931;3810989;74.1;0.293;;Cpd 7: 21.670;
8;22.927;394835;1728247;55.1;0.298;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 22.927";
9;23.553;454264;1908769;74.1;0.284;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 23.553";
10;24.79;418475;1823956;55.1;0.279;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 24.790";
11;25.371;1431789;6131315;74.1;0.297;;Cpd 11: 25.371;
12;26.332;432977;1853817;55.1;0.3;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.332";
13;27.094;486789;2055266;74.09;0.309;;Cpd 13: 27.094;
14;28.038;460504;1997823;55.1;0.305;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 28.038";
15;28.772;1061355;4486459;74.1;0.284;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 28.772";
16;29.287;476046;2010144;55.1;0.246;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.287";
17;29.547;956672;4070339;55.1;0.287;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.547";
18;30.214;427499;1843850;67.1;0.259;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.214";
19;30.796;408109;1774137;67.1;0.3;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.796";
20;31.669;359984;1607528;79.1;0.231;C17 H28 O2;"Cpd 20: Methyl 6,9,12-hexadecatrienoate; C17 H28 O2; 31.669";
21;31.9;1107791;4808405;74.1;0.297;;Cpd 21: 31.900;
22;32.242;338060;1433386;79.1;0.285;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 32.242";
23;32.618;498239;2178426;55.1;0.303;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 32.618";
24;33.355;570875;2433760;74.09;0.301;;Cpd 24: 33.355;
25;33.805;428497;1853306;67.1;0.305;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 33.805";
26;34.617;366868;1565621;79.1;0.165;C18 H32 O;"Cpd 26: 9,12,15-Octadecatrien-1-ol, (Z,Z,Z)-; C18 H32 O; 34.617";
27;34.802;1159212;5214748;74.1;0.272;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 34.802";
28;35.165;390934;1165024;79.1;0.091;C19 H32 O2;"Cpd 28: 6-Tridecenoic acid, 13-(2-cyclopenten-1-yl)-, methyl ester; C19 H32 O2; 35.165";
29;35.21;410609;1900637;79.1;0.198;C19 H30 O2;"Cpd 29: 9,12-Octadecadiynoic acid, methyl ester; C19 H30 O2; 35.210";
30;35.474;523261;2270761;55.1;0.309;;Cpd 30: 35.474;
31;36.146;571623;2537602;74.09;0.305;;Cpd 31: 36.146;
32;36.595;741790;3431158;67.1;0.334;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 36.595";
33;37.494;1132182;5306433;74.1;0.309;C25 H50 O2;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 37.494";
34;38.133;531537;2459136;55.1;0.304;;Cpd 34: 38.133;
35;39.88;261525;1267962;79.1;0.337;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 39.880";

