#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;4.95;1788785;11480197;74.1;0.256;;Cpd 1: 4.950;
2;5.218;868630;5215851;74.1;0.284;;Cpd 2: 5.218;
3;5.532;1946211;10735569;74.1;0.288;;Cpd 3: 5.532;
4;5.903;1080071;5634410;74.1;0.307;;Cpd 4: 5.903;
5;6.323;2509288;11909495;74.1;0.253;;Cpd 5: 6.323;
6;6.69;1254833;4801259;55.1;0.111;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 6.690";
7;6.785;1529314;6841120;74.1;0.224;;Cpd 7: 6.785;
8;7.189;1477000;5436998;55.1;0.118;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.189";
9;7.295;4989073;19865128;74.1;0.251;;Cpd 9: 7.295;
10;7.644;1650566;5921322;55.1;0.177;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 7.644";
11;7.819;1855312;6728652;74.1;0.231;;Cpd 11: 7.819;
12;8.179;1920427;6352612;55.1;0.181;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 8.179";
13;8.355;4547346;14246673;74.1;0.21;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 8.355";
14;8.565;2207577;6703806;55.1;0.12;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.565";
15;8.677;4607212;14090280;55.1;0.202;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.677";
16;8.899;6687144;19454543;74.1;0.214;;Cpd 16: 8.899;
17;9.151;2031146;5655796;67.1;0.196;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 9.151";
18;9.443;5315448;12940897;74.1;0.086;;Cpd 18: 9.443;
19;9.485;2522633;6445583;74.1;0.16;;Cpd 19: 9.485;
20;9.699;1780444;4106403;79.1;0.072;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 9.699";
21;9.761;2611389;7500207;55.1;0.184;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 9.761";
22;9.983;2535188;6839576;74.1;0.181;;Cpd 22: 9.983;
23;10.235;2096206;5816027;67.1;0.198;C19 H34 O2;"Cpd 23: Methyl 10,11-octadecadienoate; C19 H34 O2; 10.235";
24;10.532;4913616;12010175;74.1;0.094;C23 H46 O2;"Cpd 24: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 10.532";
25;10.585;2367319;6833702;74.1;0.161;;Cpd 25: 10.585;
26;10.795;1741416;3971794;79.1;0.066;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.795";
27;10.853;4031750;12430428;55.1;0.185;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.853";
28;11.08;2006463;6093673;74.1;0.206;;Cpd 28: 11.080;
29;11.357;1645398;4860113;67.1;0.115;C19 H34 O2;"Cpd 29: Methyl 9,10-octadecadienoate; C19 H34 O2; 11.357";
30;11.473;1398550;4521420;79.1;0.169;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 11.473";
31;11.665;3656756;12306645;74.1;0.214;;Cpd 31: 11.665;
32;12.016;1526693;5983970;55.1;0.26;;Cpd 32: 12.016;
33;12.535;93083;337935;149;0.151;;Cpd 33: 12.535;
34;13.1;727429;3345893;79.1;0.293;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 13.100";

