#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.604;346018;1996717;91.1;0.353;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.604";
2;8.615;116733;512571;74.08;0.256;;Cpd 2: 8.615;
3;11.286;625978;2330274;74.1;0.271;;Cpd 3: 11.286;
4;12.696;413959;1433896;74.09;0.239;;Cpd 4: 12.696;
5;14.09;1027802;3466678;74.1;0.239;;Cpd 5: 14.090;
6;15.445;591549;1937106;74.1;0.239;;Cpd 6: 15.445;
7;16.76;1385528;4420558;74.1;0.227;;Cpd 7: 16.760;
8;17.626;622352;2033357;55.1;0.23;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 17.626";
9;18.013;728264;2279217;74.1;0.217;;Cpd 9: 18.013;
10;18.863;685634;2186524;55.1;0.231;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.863";
11;19.228;2375288;7522231;74.1;0.223;;Cpd 11: 19.228;
12;19.897;721288;2293320;55.1;0.206;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.897";
13;20.371;820216;2572848;74.1;0.243;;Cpd 13: 20.371;
14;21.027;769917;2450689;55.1;0.177;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.027";
15;21.159;28415;105236;55.07;0.165;;Cpd 15: 21.159;
16;21.492;1698373;5449304;74.1;0.227;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 21.492";
17;21.847;788176;2553293;55.1;0.185;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.847";
18;22.032;1619302;5142278;55.1;0.218;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.032";
19;22.461;737209;2293425;67.1;0.229;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.461";
20;22.882;684537;2216630;67.1;0.235;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.882";
21;23.479;616335;1785481;79.1;0.102;C14 H22;"Cpd 21: 1,5,9,13-Tetradecatetraene; C14 H22; 23.479";
22;23.566;1643267;5507798;74.1;0.202;;Cpd 22: 23.566;
23;23.863;588622;1842354;79.1;0.196;C12 H20;"Cpd 23: Cyclododecyne; C12 H20; 23.863";
24;24.069;743384;2409965;55.1;0.227;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.069";
25;24.53;788272;2510159;74.1;0.239;;Cpd 25: 24.530;
26;24.877;653241;2074630;67.1;0.234;C19 H34 O2;"Cpd 26: Methyl 11,12-octadecadienoate; C19 H34 O2; 24.877";
27;25.487;1672523;7049967;74.1;0.247;;Cpd 27: 25.487;
28;25.792;563568;1587558;79.1;0.082;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.792";
29;25.853;563711;1827521;79.1;0.087;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.853";
30;25.965;729225;2488372;55.1;0.198;;Cpd 30: 25.965;
31;26.381;760328;2513270;74.1;0.213;;Cpd 31: 26.381;
32;26.723;596443;1668710;67.1;0.094;C15 H26 O2;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.723";
33;26.793;469529;1575144;79.1;0.132;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.793";
34;27.276;1505168;5128190;74.1;0.231;C25 H50 O2;"Cpd 34: Tetracosanoic acid, methyl ester; C25 H50 O2; 27.276";
35;27.725;699835;2387985;55.1;0.235;;Cpd 35: 27.725;
36;28.994;348558;1326300;79.1;0.247;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.994";

