#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.379;1050041;5314616;74.1;0.278;;Cpd 1: 6.379;
2;7.917;1623126;6709907;74.1;0.295;;Cpd 2: 7.917;
3;8.803;978038;3553382;74.1;0.266;;Cpd 3: 8.803;
4;9.731;2317701;7593974;74.1;0.243;;Cpd 4: 9.731;
5;10.666;1298076;3925792;74.1;0.214;;Cpd 5: 10.666;
6;11.593;2885073;8427892;74.1;0.21;;Cpd 6: 11.593;
7;12.244;1302160;3911822;55.1;0.229;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.244";
8;12.5;1520507;4258749;74.1;0.203;;Cpd 8: 12.500;
9;13.143;1402006;4044235;55.1;0.206;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.143";
10;13.386;4935232;13658203;74.1;0.185;;Cpd 10: 13.386;
11;13.897;1488292;4338108;55.1;0.21;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.897";
12;14.227;1722666;4858076;74.1;0.206;;Cpd 12: 14.227;
13;14.734;1600946;4608031;55.1;0.21;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 14.734";
14;15.051;3796302;10774935;74.1;0.214;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.051";
15;15.332;1732154;4871588;55.1;0.14;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.332";
16;15.476;3570821;10357071;55.1;0.21;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.476";
17;15.835;4122808;15481620;74.1;0.251;;Cpd 17: 15.835;
18;16.123;1485968;4283425;67.1;0.181;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.123";
19;16.593;5231392;16182107;74.1;0.223;;Cpd 19: 16.593;
20;16.861;1272018;3514286;79.1;0.132;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.861";
21;16.989;1898788;5333317;55.1;0.197;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.989";
22;17.314;2210374;6362464;74.1;0.201;;Cpd 22: 17.314;
23;17.603;1655955;4928217;67.1;0.206;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.603";
24;18.028;6023527;17935064;74.1;0.214;;Cpd 24: 18.028;
25;18.295;1467929;3535144;79.1;0.075;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.295";
26;18.357;1521721;3379564;79.1;0.045;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 18.357";
27;18.398;2354238;7767972;55.1;0.181;;Cpd 27: 18.398;
28;18.695;2232387;6770564;74.1;0.205;;Cpd 28: 18.695;
29;18.981;1728731;4809137;67.1;0.105;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.981";
30;19.07;1228348;4340340;79.1;0.214;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.070";
31;19.375;4188105;13825480;74.1;0.218;;Cpd 31: 19.375;
32;19.755;1824279;6442937;55.1;0.226;;Cpd 32: 19.755;
33;20.196;64343;213798;149;0.136;;Cpd 33: 20.196;
34;20.901;768787;3375642;79.1;0.284;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.901";

