#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.426;800370;4373187;74.09;0.277;;Cpd 1: 5.426;
2;6.411;1151236;5546121;74.1;0.259;;Cpd 2: 6.411;
3;7.05;670441;2932595;74.1;0.245;;Cpd 3: 7.050;
4;7.773;1617982;6323649;74.1;0.282;;Cpd 4: 7.773;
5;8.542;958360;3243343;74.1;0.26;;Cpd 5: 8.542;
6;9.353;2200167;6766799;74.1;0.217;;Cpd 6: 9.353;
7;9.952;1056178;3147846;55.1;0.204;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 9.952";
8;10.175;1201265;3333112;74.1;0.192;;Cpd 8: 10.175;
9;10.785;1161752;3210755;55.1;0.185;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.785";
10;10.995;3965262;10729130;74.1;0.203;;Cpd 10: 10.995;
11;11.497;1203148;3346446;55.1;0.18;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 11.497";
12;11.803;1370388;3671663;74.09;0.198;;Cpd 12: 11.803;
13;12.301;1303204;3567469;55.1;0.185;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 12.301";
14;12.598;3035555;8182425;74.1;0.21;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 12.598";
15;12.874;1400106;3711506;55.1;0.138;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.874";
16;13.019;2870952;7847015;55.1;0.206;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 13.019";
17;13.365;3248119;11668833;74.1;0.242;;Cpd 17: 13.365;
18;13.658;1221036;3312927;67.1;0.176;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.658";
19;14.114;4459348;12108527;74.1;0.188;;Cpd 19: 14.114;
20;14.387;1045271;2773674;79.1;0.122;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.387";
21;14.511;1519503;4189330;55.1;0.198;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 14.511";
22;14.833;1684335;4612075;74.1;0.173;;Cpd 22: 14.833;
23;15.121;1317047;3686667;67.1;0.184;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.121";
24;15.541;4444085;13334851;74.1;0.213;;Cpd 24: 15.541;
25;15.813;1165916;2883255;79.1;0.077;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.813";
26;15.908;1839478;8288070;55.1;0.218;;Cpd 26: 15.908;
27;16.205;1688410;4890335;74.1;0.186;;Cpd 27: 16.205;
28;16.489;1348545;3628738;67.1;0.102;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.489";
29;16.58;967036;2819015;79.1;0.152;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.580";
30;16.881;3232549;10211972;74.1;0.21;;Cpd 30: 16.881;
31;17.264;1396972;4834577;55.1;0.234;;Cpd 31: 17.264;
32;17.709;58452;183287;149;0.124;;Cpd 32: 17.709;
33;18.41;650333;2644904;79.1;0.258;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 18.410";

