#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.082;58531;460863;84;0.437;;Cpd 1: 7.082;
2;7.819;717754;3279059;74.1;0.276;;Cpd 2: 7.819;
3;10.4;1312470;5180829;74.1;0.284;;Cpd 3: 10.400;
4;13.128;1827780;6451414;74.1;0.247;;Cpd 4: 13.128;
5;14.443;1014529;3418369;74.1;0.242;;Cpd 5: 14.443;
6;15.701;2240991;7359427;74.1;0.242;;Cpd 6: 15.701;
7;16.9;1200885;3792306;74.1;0.214;;Cpd 7: 16.900;
8;18.042;2629951;8051926;74.1;0.214;;Cpd 8: 18.042;
9;18.804;1179325;3714356;55.1;0.2;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 18.804";
10;19.126;1342366;4092911;74.1;0.236;;Cpd 10: 19.126;
11;19.871;1246444;3904407;55.1;0.217;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.871";
12;20.169;4293336;13165337;74.1;0.214;;Cpd 12: 20.169;
13;20.755;1323867;4098288;55.1;0.213;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.755";
14;21.154;1519789;4601797;74.1;0.21;;Cpd 14: 21.154;
15;21.727;1431537;4408362;55.1;0.214;C18 H34 O2;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 21.727";
16;22.109;3406669;10319290;74.1;0.218;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.109";
17;22.423;1532676;4710190;55.1;0.157;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.423";
18;22.584;3157549;9922954;55.1;0.214;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.584";
19;22.951;1416160;3262724;67.1;0.082;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.951";
20;23.009;3579343;11761610;74.1;0.214;;Cpd 20: 23.009;
21;23.323;1317273;4074164;67.1;0.201;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.323";
22;23.887;4072276;15962684;74.1;0.258;;Cpd 22: 23.887;
23;24.169;1112055;3052049;79.1;0.121;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.169";
24;24.33;1676734;5156840;55.1;0.202;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.330";
25;24.715;1954907;6188311;74.1;0.214;;Cpd 25: 24.715;
26;25.029;1493886;4697497;67.1;0.205;C19 H34 O2;"Cpd 26: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.029";
27;25.527;5239283;17621610;74.1;0.223;;Cpd 27: 25.527;
28;25.82;1333882;3602629;79.1;0.082;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.820";
29;25.878;1365907;3924635;79.1;0.062;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.878";
30;25.948;1990144;6974360;55.1;0.214;;Cpd 30: 25.948;
31;26.294;1996896;6650388;74.1;0.226;;Cpd 31: 26.294;
32;26.603;1584687;4600382;67.1;0.103;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.603";
33;26.686;1251678;4713090;79.1;0.214;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.686";
34;27.057;3984402;13560952;74.1;0.218;;Cpd 34: 27.057;
35;27.46;1709763;6125132;55.1;0.226;;Cpd 35: 27.460;
36;27.852;65444;209530;149;0.125;;Cpd 36: 27.852;
37;28.656;808667;3474360;79.1;0.274;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.656";

