#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.928;15867;96074;83.97;0.193;;Cpd 1: 5.928;
2;6.105;115753;464398;74.08;0.177;;Cpd 2: 6.105;
3;7.374;683947;2252285;74.09;0.215;;Cpd 3: 7.375;
4;8.104;474972;1383327;74.09;0.196;;Cpd 4: 8.104;
5;8.854;1259954;3245048;74.1;0.181;;Cpd 5: 8.854;
6;9.609;763860;1817173;74.1;0.175;;Cpd 6: 9.609;
7;10.355;1787321;4035377;74.1;0.177;;Cpd 7: 10.355;
8;10.882;843312;1881812;55.1;0.169;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 10.882";
9;11.08;967284;2051362;74.1;0.171;;Cpd 9: 11.080;
10;11.604;897499;1975833;55.1;0.15;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 11.604";
11;11.789;3012851;6478955;74.1;0.152;;Cpd 11: 11.789;
12;12.205;947862;2056943;55.1;0.161;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 12.205";
13;12.461;1017852;2192370;74.09;0.177;;Cpd 13: 12.461;
14;12.873;1008683;2157810;55.1;0.152;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 12.873";
15;13.121;2138461;4769448;74.1;0.177;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 13.121";
16;13.347;997700;2206751;55.1;0.117;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 13.347";
17;13.467;2068215;4473409;55.1;0.153;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 13.467";
18;13.714;958375;2039549;67.1;0.143;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.714";
19;13.986;925037;1992733;67.1;0.148;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.986";
20;14.353;3152394;6872905;74.1;0.157;;Cpd 20: 14.353;
21;14.58;809853;1746495;79.1;0.103;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.580";
22;14.673;1053921;2355930;55.1;0.14;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 14.673";
23;14.926;1146427;2493425;74.1;0.172;;Cpd 23: 14.926;
24;15.169;913469;2004141;67.1;0.138;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 15.169";
25;15.511;2493430;7194321;74.1;0.21;;Cpd 25: 15.511;
26;15.746;764754;1648526;79.1;0.078;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.746";
27;15.82;1388935;4369608;55.1;0.173;;Cpd 27: 15.820;
28;16.072;993331;2417524;74.09;0.166;;Cpd 28: 16.072;
29;16.336;802075;1989915;67.1;0.107;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.336";
30;16.435;602177;1682708;79.1;0.177;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.435";
31;16.678;1800833;5031755;74.1;0.192;C25 H50 O2;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 16.678";
32;17.02;828672;2428399;55.1;0.2;;Cpd 32: 17.020;
33;18.1;409963;1413821;79.1;0.237;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 18.100";

