#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.395;566466;4591534;74.1;0.395;;Cpd 1: 6.395;
2;8.888;611478;5864261;74.1;0.707;;Cpd 2: 8.888;
3;10.904;298252;3025376;74.09;0.725;;Cpd 3: 10.904;
4;13.575;606464;6415780;74.1;0.734;;Cpd 4: 13.575;
5;16.976;288220;3043105;74.09;0.567;;Cpd 5: 16.976;
6;21.077;591604;6838777;74.09;0.767;;Cpd 6: 21.077;
7;24.057;250037;3067929;55.1;0.795;;Cpd 7: 24.057;
8;25.793;273541;3154215;74.09;0.635;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 25.793";
9;29.094;240690;3009584;55.1;0.831;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.094";
10;31.027;861678;10953833;74.09;0.812;;Cpd 10: 31.027;
11;33.789;236960;3093381;55.1;0.824;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 33.789";
12;36.53;261650;3459478;74.08;0.89;;Cpd 12: 36.530;
13;39.395;236805;3161878;55.1;0.87;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 39.395";
14;42.256;584939;7914779;74.09;0.918;;Cpd 14: 42.256;
15;43.892;234658;2749247;55.1;0.439;;Cpd 15: 43.892;
16;44.655;540222;7526649;55.1;0.911;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.655";
17;47.173;215122;2900220;67.1;0.753;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 47.173";
18;48.014;569942;7780466;74.09;0.812;;Cpd 18: 48.014;
19;48.904;211413;2829786;67.1;0.659;C19 H34 O2;"Cpd 19: Methyl 11,12-octadecadienoate; C19 H34 O2; 48.904";
20;51.889;179298;2603606;79.09;0.923;C19 H32 O2;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 51.889";
21;53.772;636852;11869730;74.09;0.985;;Cpd 21: 53.772;
22;56.048;266779;3843555;55.1;0.965;;Cpd 22: 56.048;
23;59.403;306388;4259968;74.08;0.832;;Cpd 23: 59.403;
24;60.293;221674;3212044;67.1;0.881;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 60.293";
25;63.092;185943;2802956;79.09;1.018;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 63.092";
26;64.988;728335;16131560;74.1;1.022;;Cpd 26: 64.988;
27;67.152;280146;3729303;55.1;0.566;;Cpd 27: 67.152;
28;70.31;443225;7395023;87.08;0.921;;Cpd 28: 70.310;
29;71.225;239020;3479099;67.09;0.73;C19 H34 O2;"Cpd 29: Methyl 11,12-octadecadienoate; C19 H34 O2; 71.225";
30;75.652;679371;10676142;74.09;0.981;;Cpd 30: 75.652;
31;77.721;293866;4642898;55.1;1.055;;Cpd 31: 77.721;
32;83.047;126825;1960657;79.09;0.823;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 83.047";

