#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.577;192765;679860;74.09;0.21;;Cpd 1: 7.577;
2;9.419;1021617;2916263;74.1;0.209;;Cpd 2: 9.419;
3;10.371;673062;1780675;74.09;0.176;;Cpd 3: 10.371;
4;11.307;1648384;4113117;74.1;0.181;;Cpd 4: 11.307;
5;12.21;916151;2248968;74.1;0.181;;Cpd 5: 12.210;
6;13.084;2037916;4906782;74.1;0.181;;Cpd 6: 13.084;
7;13.681;946175;2285098;55.1;0.175;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 13.681";
8;13.916;1055101;2467337;74.09;0.169;;Cpd 8: 13.916;
9;14.501;1003947;2408766;55.1;0.177;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.501";
10;14.724;3274172;7864949;74.1;0.181;;Cpd 10: 14.724;
11;15.186;1017977;2495163;55.1;0.185;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 15.186";
12;15.482;1131429;2655594;74.09;0.171;;Cpd 12: 15.482;
13;15.936;1101347;2615629;55.1;0.176;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 15.936";
14;16.224;2342994;5683972;74.1;0.181;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.224";
15;16.472;1109893;2693417;55.1;0.136;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.472";
16;16.604;2251390;5394820;55.1;0.173;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.604";
17;16.88;1057595;2501206;67.1;0.177;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.880";
18;17.179;1005326;2376912;67.1;0.144;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.179";
19;17.597;3115336;8148032;74.1;0.189;;Cpd 19: 17.597;
20;17.84;855772;1940022;79.1;0.113;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.840";
21;17.952;1134406;2682701;55.1;0.173;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 17.952";
22;18.24;1267961;2917036;74.1;0.16;;Cpd 22: 18.240;
23;18.5;1003309;2379313;67.1;0.174;C19 H34 O2;"Cpd 23: Methyl 10,11-octadecadienoate; C19 H34 O2; 18.500";
24;18.879;3287259;8433573;74.1;0.181;;Cpd 24: 18.879;
25;19.118;873718;1920646;79.1;0.071;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.118";
26;19.205;1298776;5084545;55.1;0.209;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.205";
27;19.481;1175526;3040418;74.1;0.179;;Cpd 27: 19.481;
28;19.749;926868;2342073;67.1;0.102;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.749";
29;19.844;679660;1996181;79.1;0.19;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.844";
30;20.124;2139855;6318150;74.1;0.202;C25 H50 O2;"Cpd 30: Tetracosanoic acid, methyl ester; C25 H50 O2; 20.124";
31;20.478;985550;2975729;55.1;0.207;;Cpd 31: 20.478;
32;21.583;485601;1730681;79.1;0.243;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 21.583";

