#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.138;30048;217665;83.98;0.28;;Cpd 1: 6.138;
2;6.707;410894;2503396;74.08;0.317;;Cpd 2: 6.707;
3;9.102;724858;3936042;74.09;0.379;;Cpd 3: 9.102;
4;12.242;1082390;4947980;74.09;0.309;;Cpd 4: 12.242;
5;13.908;602727;2615726;74.09;0.317;;Cpd 5: 13.908;
6;15.574;1346895;5614069;74.1;0.284;;Cpd 6: 15.574;
7;17.197;692786;2849633;74.09;0.272;;Cpd 7: 17.197;
8;18.766;1502153;6003314;74.1;0.26;;Cpd 8: 18.766;
9;19.798;676408;2754547;55.1;0.276;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 19.798";
10;20.272;763942;3017378;74.1;0.279;;Cpd 10: 20.272;
11;21.278;707581;2872529;55.1;0.301;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 21.278";
12;21.719;2471066;9709382;74.1;0.276;;Cpd 12: 21.719;
13;22.514;724710;2930302;55.1;0.268;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 22.514";
14;23.104;838735;3257790;74.1;0.26;;Cpd 14: 23.104;
15;23.875;778183;3202437;55.1;0.293;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 23.875";
16;24.434;1863583;7330644;74.1;0.255;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 24.434";
17;24.86;854902;3374304;55.1;0.214;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.860";
18;25.076;1748591;7141027;55.1;0.276;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.076";
19;25.602;751774;2574037;67.1;0.123;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.602";
20;25.703;1950588;8040302;74.09;0.235;;Cpd 20: 25.703;
21;26.088;720049;2849283;67.1;0.279;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 26.088";
22;26.801;631233;2376574;79.1;0.136;C13 H18 O2;"Cpd 22: Aureonitol; C13 H18 O2; 26.801";
23;26.929;2179014;8947454;74.1;0.268;;Cpd 23: 26.929;
24;27.263;615622;2426885;79.1;0.215;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.263";
25;27.527;923292;3670599;55.1;0.244;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.527";
26;28.096;1076128;4478979;74.08;0.276;;Cpd 26: 28.096;
27;28.491;797037;3292541;67.1;0.269;C19 H34 O2;"Cpd 27: Methyl 11,12-octadecadienoate; C19 H34 O2; 28.491";
28;29.159;703097;2157220;79.1;0.103;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.159";
29;29.237;2448670;10755956;74.09;0.256;;Cpd 29: 29.237;
30;29.588;730843;2269741;79.1;0.09;C19 H34 O2;"Cpd 30: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.588";
31;29.645;654380;2398954;79.1;0.107;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.645";
32;29.806;960170;3673989;55.1;0.205;C16 H30 O2;"Cpd 32: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.806";
33;30.32;1126993;4891495;74.08;0.269;;Cpd 33: 30.320;
34;30.717;910792;2814705;67.1;0.099;C19 H34 O2;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.717";
35;30.754;852572;3329971;79.1;0.222;C19 H34 O2;"Cpd 35: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.754";
36;31.387;2338813;10328480;74.1;0.288;;Cpd 36: 31.387;
37;31.925;1028785;4665853;55.1;0.297;;Cpd 37: 31.925;
38;32.234;38425;145453;149;0.141;;Cpd 38: 32.234;
39;33.384;525443;2475660;79.1;0.321;C13 H18 O;"Cpd 39: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 33.384";

