#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.845;129472;552091;74.08;0.276;;Cpd 1: 6.845;
2;8.486;741962;2335217;74.1;0.209;;Cpd 2: 8.486;
3;9.372;504189;1424053;74.1;0.19;;Cpd 3: 9.372;
4;10.262;1241852;3202726;74.1;0.181;;Cpd 4: 10.262;
5;11.136;691622;1708644;74.1;0.202;;Cpd 5: 11.136;
6;11.994;1514001;3629310;74.1;0.177;;Cpd 6: 11.994;
7;12.587;718056;1705859;55.1;0.175;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.587";
8;12.818;784328;1822797;74.1;0.173;;Cpd 8: 12.818;
9;13.399;751190;1783544;55.1;0.177;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.399";
10;13.618;2504209;5846426;74.1;0.172;;Cpd 10: 13.618;
11;14.079;770772;1800585;55.1;0.122;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 14.079";
12;14.372;882240;2003872;74.1;0.173;;Cpd 12: 14.372;
13;14.825;844973;1972531;55.1;0.169;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 14.825";
14;15.114;1906919;4495855;74.1;0.165;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.114";
15;15.357;883820;2095237;55.1;0.127;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.357";
16;15.489;1783022;4249254;55.1;0.177;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.489";
17;15.769;834062;1945545;67.1;0.148;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.769";
18;16.066;800338;1872923;67.1;0.169;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.066";
19;16.482;2671025;6809402;74.1;0.181;;Cpd 19: 16.483;
20;16.726;689748;1579338;79.1;0.115;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.726";
21;16.837;984166;2308588;55.1;0.157;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.837";
22;17.126;1126589;2592051;74.1;0.168;;Cpd 22: 17.126;
23;17.385;858138;2017945;67.1;0.163;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.385";
24;17.764;3012220;7580224;74.1;0.186;;Cpd 24: 17.764;
25;18.004;756305;1635937;79.1;0.07;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.004";
26;18.094;1169626;4532746;55.1;0.19;;Cpd 26: 18.094;
27;18.366;1114476;2821557;74.09;0.173;;Cpd 27: 18.366;
28;18.638;860725;2128357;67.1;0.099;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.638";
29;18.729;595286;1732573;79.1;0.185;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.729";
30;19.009;2016067;5931060;74.1;0.194;C25 H50 O2;"Cpd 30: Tetracosanoic acid, methyl ester; C25 H50 O2; 19.009";
31;19.368;920747;2733774;55.1;0.179;;Cpd 31: 19.368;
32;20.473;450590;1561997;79.1;0.238;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.473";

