#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.278;392486;2115270;91.1;0.263;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.278";
2;7.861;146941;567367;74.09;0.199;;Cpd 2: 7.861;
3;9.922;813959;2577637;74.1;0.243;;Cpd 3: 9.922;
4;10.989;544139;1588879;74.1;0.214;;Cpd 4: 10.989;
5;12.04;1322484;3627238;74.1;0.19;;Cpd 5: 12.041;
6;13.059;734380;1944901;74.1;0.183;;Cpd 6: 13.059;
7;14.04;1640721;4291397;74.1;0.21;;Cpd 7: 14.040;
8;14.707;761724;2012287;55.1;0.183;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 14.707";
9;14.979;856417;2162715;74.1;0.177;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 14.979";
10;15.631;826821;2123612;55.1;0.207;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.631";
11;15.89;2692050;6962972;74.1;0.185;;Cpd 11: 15.890;
12;16.402;841961;2198698;55.1;0.173;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.402";
13;16.744;938301;2370785;74.09;0.181;;Cpd 13: 16.744;
14;17.247;899072;2337568;55.1;0.206;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 17.247";
15;17.58;2022656;5216871;74.1;0.19;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.580";
16;17.852;945886;2438618;55.1;0.137;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.852";
17;18.001;1918413;4912832;55.1;0.19;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.001";
18;18.314;892409;2269953;67.1;0.183;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.314";
19;18.644;842439;2184837;67.1;0.177;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.644";
20;19.13;2428110;7825607;74.1;0.214;;Cpd 20: 19.130;
21;19.386;729208;1835734;79.1;0.13;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 19.386";
22;19.522;1003233;2493105;55.1;0.155;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 19.522";
23;19.852;1169753;2968973;74.1;0.185;;Cpd 23: 19.852;
24;20.136;892654;2331468;67.1;0.175;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.136";
25;20.569;3128105;8502370;74.1;0.189;;Cpd 25: 20.569;
26;20.829;794324;1885833;79.1;0.073;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.829";
27;20.886;766208;1802984;79.1;0.049;C13 H20 N2;"Cpd 27: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.886";
28;20.936;1139416;3134015;55.1;0.153;;Cpd 28: 20.936;
29;21.232;1166332;3053501;74.09;0.168;;Cpd 29: 21.233;
30;21.517;927271;2365166;67.1;0.098;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.517";
31;21.599;664229;1971062;79.1;0.177;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 21.599";
32;21.925;2157949;6431118;74.1;0.202;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 21.925";
33;22.296;983914;3026038;55.1;0.198;;Cpd 33: 22.296;
34;23.442;487888;1740595;79.1;0.238;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.442";

