#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.412;1180096;7010437;74.1;0.268;;Cpd 1: 5.412;
2;5.812;660569;3699591;74.09;0.247;;Cpd 2: 5.812;
3;6.286;1565001;8115762;74.1;0.288;;Cpd 3: 6.286;
4;6.834;918789;4269846;74.1;0.268;;Cpd 4: 6.834;
5;7.449;2203554;9019699;74.1;0.308;;Cpd 5: 7.449;
6;7.952;1101919;4190710;55.1;0.177;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 7.952";
7;8.113;1252296;4623893;74.1;0.256;;Cpd 7: 8.113;
8;8.648;1264430;4351075;55.1;0.169;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 8.648";
9;8.809;4357992;14293644;74.1;0.235;;Cpd 9: 8.809;
10;9.267;1399092;4432076;55.1;0.237;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 9.267";
11;9.522;1583674;4742835;74.1;0.22;;Cpd 11: 9.522;
12;9.988;1573706;4669250;55.1;0.205;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 9.988";
13;10.247;3571371;10243798;74.1;0.21;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 10.247";
14;10.511;1671435;4717729;55.1;0.136;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.511";
15;10.656;3447967;9824891;55.1;0.186;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.656";
16;10.965;4321474;14558358;74.1;0.227;;Cpd 16: 10.965;
17;11.261;1502573;4228578;67.1;0.195;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 11.261";
18;11.682;4823213;15018028;74.1;0.238;;Cpd 18: 11.682;
19;11.966;1358304;3665215;79.1;0.109;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.966";
20;12.069;1827703;5319187;55.1;0.198;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 12.069";
21;12.374;1952612;5541003;74.1;0.21;;Cpd 21: 12.374;
22;12.667;1609760;4562461;67.1;0.197;C19 H34 O2;"Cpd 22: Methyl 10,11-octadecadienoate; C19 H34 O2; 12.667";
23;13.067;4369778;15793250;74.1;0.26;;Cpd 23: 13.067;
24;13.348;1466828;3500479;79.1;0.076;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.348";
25;13.434;2392976;9932038;55.1;0.202;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.434";
26;13.722;1838688;5459858;74.1;0.178;;Cpd 26: 13.722;
27;14.01;1543207;4308332;67.1;0.106;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 14.010";
28;14.11;1253424;4087981;79.1;0.198;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 14.110";
29;14.395;3456118;11202862;74.1;0.217;;Cpd 29: 14.395;
30;14.776;1487975;5340797;55.1;0.21;;Cpd 30: 14.776;
31;15.235;72472;231201;149;0.121;;Cpd 31: 15.235;
32;15.919;799273;3261219;79.1;0.283;C13 H18 O;"Cpd 32: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 15.919";

