#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.257;247088;2003634;91.1;0.389;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.257";
2;8.743;57017;498344;74.06;0.433;;Cpd 2: 8.743;
3;14.13;221358;2218232;74.09;0.657;;Cpd 3: 14.130;
4;18.178;125911;1295788;74.07;0.642;;Cpd 4: 18.178;
5;23.149;272517;3000471;74.09;0.705;;Cpd 5: 23.149;
6;28.829;132431;1478315;74.08;0.705;;Cpd 6: 28.829;
7;35.025;278101;3261590;74.09;0.794;;Cpd 7: 35.025;
8;38.965;121747;1441564;55.1;0.662;;Cpd 8: 38.965;
9;41.496;134438;1573700;74.08;0.717;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 41.496";
10;45.523;122582;1447652;55.1;0.587;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 45.523";
11;48.083;431091;5328301;74.09;0.824;;Cpd 11: 48.083;
12;51.216;125586;1476599;55.1;0.532;;Cpd 12: 51.216;
13;54.583;144784;1746771;74.09;0.791;;Cpd 13: 54.583;
14;57.708;128725;1454203;55.1;0.46;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 57.708";
15;61.042;316424;3806799;74.09;0.613;;Cpd 15: 61.042;
16;62.732;141127;1759660;55.1;0.647;;Cpd 16: 62.732;
17;63.524;291803;3722855;55.1;0.802;;Cpd 17: 63.524;
18;66.257;132479;1585802;67.09;0.674;C19 H34 O2;"Cpd 18: Methyl 11,12-octadecadienoate; C19 H34 O2; 66.257";
19;68.042;123620;1533178;67.09;0.626;C19 H34 O2;"Cpd 19: Methyl 11,12-octadecadienoate; C19 H34 O2; 68.042";
20;71.162;97467;1037991;79.09;0.364;C13 H20 N2;"Cpd 20: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 71.162";
21;73.375;447851;6153364;74.09;0.87;;Cpd 21: 73.375;
22;75.626;158937;1944252;55.1;0.655;;Cpd 22: 75.626;
23;79.171;187133;2286146;74.08;0.758;;Cpd 23: 79.171;
24;80.008;126224;1443829;67.1;0.453;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 80.008";
25;82.848;113324;1299176;79.09;0.446;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 82.848";
26;84.933;524463;8580627;74.09;0.975;;Cpd 26: 84.933;
27;87.085;174390;2203721;55.1;0.695;;Cpd 27: 87.085;
28;90.102;95056;909597;79.09;0.259;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 90.102";
29;90.354;203438;2657268;74.07;0.503;;Cpd 29: 90.354;
30;91.199;143647;1882786;67.09;0.647;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 91.199";
31;95.758;365649;4889931;74.09;0.61;;Cpd 31: 95.758;
32;97.798;182676;2428519;55.1;0.857;;Cpd 32: 97.798;
33;103.087;88995;1111878;79.08;0.558;C15 H22;"Cpd 33: 1,8-Cyclopentadecadiyne; C15 H22; 103.087";

