#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.002;52565;420331;84;0.289;;Cpd 1: 6.002;
2;6.501;725759;4130790;74.1;0.31;;Cpd 2: 6.501;
3;8.587;1300080;6180297;74.1;0.354;;Cpd 3: 8.587;
4;11.264;1886263;7666365;74.1;0.256;;Cpd 4: 11.264;
5;12.667;1082931;4161118;74.1;0.272;;Cpd 5: 12.667;
6;14.061;2468036;9237156;74.1;0.276;;Cpd 6: 14.061;
7;15.417;1383106;5019565;74.1;0.247;;Cpd 7: 15.417;
8;16.728;3113220;11146369;74.1;0.247;;Cpd 8: 16.728;
9;17.597;1393232;5018741;55.1;0.242;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 17.597";
10;17.983;1643637;5830074;74.1;0.226;;Cpd 10: 17.983;
11;18.834;1525254;5536976;55.1;0.247;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.834";
12;19.193;5311232;18900321;74.1;0.251;;Cpd 12: 19.193;
13;19.863;1600176;5868255;55.1;0.247;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.863";
14;20.339;1843234;6494770;74.1;0.247;;Cpd 14: 20.339;
15;20.994;1755428;6366280;55.1;0.247;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 20.994";
16;21.451;3880892;13822232;74.1;0.247;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 21.451";
17;21.812;1774904;6343388;55.1;0.179;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.812";
18;22;3679970;13427941;55.1;0.251;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.000";
19;22.428;1606080;4746279;67.1;0.099;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.428";
20;22.507;3836241;14228765;74.1;0.218;;Cpd 20: 22.507;
21;22.849;1506073;5412704;67.1;0.231;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.849";
22;23.446;1308561;3973553;79.1;0.103;C15 H24;"Cpd 22: Bicyclo[5.2.0]nonane, 4-methylene-2,8,8-trimethyl-2-vinyl-; C15 H24; 23.446";
23;23.525;3971035;14979543;74.1;0.223;;Cpd 23: 23.525;
24;23.831;1250522;4417475;79.1;0.186;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 23.831";
25;24.032;1716855;6234490;55.1;0.247;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.032";
26;24.493;1863752;6761816;74.1;0.246;;Cpd 26: 24.493;
27;24.843;1475182;5502655;67.1;0.239;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 24.843";
28;25.446;4161213;18972070;74.1;0.284;;Cpd 28: 25.446;
29;25.759;1297344;3696280;79.1;0.086;C19 H34 O2;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.759";
30;25.821;1315591;4564526;79.1;0.087;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.821";
31;25.926;1674191;6463013;55.1;0.231;;Cpd 31: 25.926;
32;26.34;1706280;6574517;74.1;0.243;;Cpd 32: 26.340;
33;26.686;1367359;4210331;67.1;0.093;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.686";
34;26.756;1239468;5309299;79.1;0.251;C13 H20 N2;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.756";
35;27.23;3381478;13082850;74.1;0.255;;Cpd 35: 27.230;
36;27.684;1500914;6078761;55.1;0.262;;Cpd 36: 27.684;
37;28.047;92146;385048;149;0.188;;Cpd 37: 28.047;
38;28.962;739236;3323571;79.1;0.268;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.962";

