#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.593;1101054;8491198;74.1;0.34;;Cpd 1: 5.593;
2;6.145;562219;4457689;74.1;0.362;;Cpd 2: 6.145;
3;6.87;1191711;9563068;74.1;0.384;;Cpd 3: 6.871;
4;7.798;619017;5081560;74.1;0.47;;Cpd 4: 7.798;
5;8.964;1338233;11019569;74.1;0.625;;Cpd 5: 8.964;
6;9.983;605879;4837884;55.1;0.382;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 9.983";
7;10.387;669350;5433769;74.1;0.47;;Cpd 7: 10.387;
8;11.59;629156;5054603;55.1;0.436;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 11.590";
9;12.068;2212270;17711920;74.1;0.573;;Cpd 9: 12.068;
10;13.185;661678;5364428;55.1;0.535;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.185";
11;13.989;732253;5878535;74.1;0.548;;Cpd 11: 13.989;
12;15.222;694678;5681247;55.1;0.547;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 15.222";
13;16.116;1609657;12781232;74.1;0.536;C19 H38 O2;"Cpd 13: Methyl stearate; C19 H38 O2; 16.116";
14;16.866;709548;5339346;55.1;0.351;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.866";
15;17.246;1483511;11299009;55.1;0.423;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.246";
16;18.218;633371;4079304;67.1;0.214;C19 H34 O2;"Cpd 16: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.218";
17;18.403;1621497;13613498;74.1;0.482;;Cpd 17: 18.403;
18;19.1;611270;4951352;67.1;0.561;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.100";
19;20.448;500776;3650054;79.1;0.324;C19 H34 O2;"Cpd 19: Methyl 7,8-octadecadienoate; C19 H34 O2; 20.448";
20;20.803;1644131;12294324;74.1;0.42;;Cpd 20: 20.803;
21;21.367;499134;3888095;79.1;0.4;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.367";
22;21.99;734615;5993747;55.1;0.523;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 21.990";
23;23.264;802434;6425968;74.1;0.503;;Cpd 23: 23.264;
24;23.989;601370;5030285;67.1;0.506;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.989";
25;25.374;489189;3806170;79.1;0.353;C15 H26;"Cpd 25: 7-Octylidenebicyclo[4.1.0]heptane; C15 H26; 25.374";
26;25.778;1601993;13093374;74.1;0.536;C23 H46 O2;"Cpd 26: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 25.778";
27;26.367;837561;8725924;79.1;0.573;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 26.367";
28;26.982;692697;5834115;55.1;0.482;;Cpd 28: 26.982;
29;28.259;735864;6179094;74.1;0.548;;Cpd 29: 28.259;
30;28.977;700912;8975242;67.1;0.684;C19 H34 O2;"Cpd 30: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.977";
31;30.782;1423094;12815576;74.1;0.552;;Cpd 31: 30.782;
32;31.944;619178;5685901;55.1;0.602;;Cpd 32: 31.944;
33;34.995;301125;2824867;79.1;0.589;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 34.995";

