#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.06;165382;676992;74.09;0.19;;Cpd 1: 7.060;
2;8.873;926284;3009040;74.1;0.238;;Cpd 2: 8.873;
3;9.867;612243;1839877;74.1;0.21;;Cpd 3: 9.867;
4;10.868;1508772;4198213;74.1;0.181;;Cpd 4: 10.868;
5;11.853;856184;2286479;74.1;0.206;;Cpd 5: 11.853;
6;12.818;1929826;5026240;74.1;0.181;;Cpd 6: 12.818;
7;13.477;876670;2339484;55.1;0.205;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 13.477";
8;13.745;1004399;2527795;74.1;0.176;;Cpd 8: 13.745;
9;14.393;968465;2474723;55.1;0.2;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.393";
10;14.648;3196550;8242772;74.1;0.19;;Cpd 10: 14.648;
11;15.159;991904;2593390;55.1;0.181;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 15.159";
12;15.501;1127200;2821777;74.1;0.181;;Cpd 12: 15.501;
13;16.004;1082545;2754652;55.1;0.185;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 16.004";
14;16.334;2347963;6120705;74.1;0.19;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.334";
15;16.608;1092871;2873596;55.1;0.139;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.608";
16;16.754;2265276;5834516;55.1;0.19;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.754";
17;17.069;1065396;2709711;67.1;0.177;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.069";
18;17.397;1006413;2585778;67.1;0.181;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.397";
19;17.884;2676818;8916208;74.1;0.213;;Cpd 19: 17.884;
20;18.139;823431;1937423;79.1;0.101;C12 H20;"Cpd 20: Cyclododecyne; C12 H20; 18.139";
21;18.271;1132876;2842432;55.1;0.169;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 18.271";
22;18.605;1241813;3165111;74.1;0.181;;Cpd 22: 18.605;
23;18.885;1030380;2618031;67.1;0.176;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.885";
24;19.318;3300038;8949045;74.1;0.187;;Cpd 24: 19.318;
25;19.578;925627;2143506;79.1;0.076;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.578";
26;19.636;895135;2063926;79.1;0.049;C13 H20 N2;"Cpd 26: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.636";
27;19.685;1187252;3403596;55.1;0.153;;Cpd 27: 19.685;
28;19.986;1161276;3075988;74.1;0.181;;Cpd 28: 19.986;
29;20.266;970986;2467661;67.1;0.103;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.266";
30;20.349;741073;2062502;79.1;0.161;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.349";
31;20.674;2049698;6183236;74.1;0.202;C25 H50 O2;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 20.674";
32;21.05;947403;2820544;55.1;0.178;;Cpd 32: 21.050;
33;22.191;520671;1872201;79.1;0.247;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 22.191";

