#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.881;512451;2537606;91.1;0.354;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.881";
2;10.416;177622;655796;74.09;0.235;;Cpd 2: 10.416;
3;13.145;875808;2910891;74.1;0.239;;Cpd 3: 13.145;
4;14.46;562976;1774842;74.09;0.233;;Cpd 4: 14.460;
5;15.721;1372035;4120018;74.1;0.218;;Cpd 5: 15.721;
6;16.916;753571;2258426;74.1;0.235;;Cpd 6: 16.916;
7;18.066;1716481;4986228;74.1;0.198;;Cpd 7: 18.066;
8;18.821;786936;2313838;55.1;0.225;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 18.821";
9;19.151;908770;2562345;74.1;0.21;;Cpd 9: 19.151;
10;19.893;858966;2472063;55.1;0.197;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.893";
11;20.198;2829612;8186983;74.1;0.218;;Cpd 11: 20.198;
12;20.779;891531;2577357;55.1;0.189;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.779";
13;21.179;992524;2791001;74.1;0.214;;Cpd 13: 21.179;
14;21.752;934065;2650130;55.1;0.185;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.752";
15;22.143;2123866;6065665;74.1;0.201;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.143";
16;22.448;968647;2837354;55.1;0.161;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.448";
17;22.613;1920992;5725408;55.1;0.218;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.613";
18;22.976;894541;2581934;67.1;0.206;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.976";
19;23.343;849556;2478042;67.1;0.21;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.343";
20;23.866;786265;1521855;79.1;0.074;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.866";
21;23.92;2318235;7383111;74.1;0.173;;Cpd 21: 23.920;
22;24.188;707980;1956151;79.1;0.149;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 24.188";
23;24.356;1023474;2929917;55.1;0.179;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.356";
24;24.744;1174942;3388629;74.09;0.189;;Cpd 24: 24.744;
25;25.053;898615;2612287;67.1;0.21;C19 H34 O2;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 25.053";
26;25.564;2705282;9654553;74.1;0.23;;Cpd 26: 25.564;
27;25.841;760117;1975685;79.1;0.075;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.841";
28;25.902;732997;1988924;79.1;0.062;C13 H16 O3;"Cpd 28: Spiro[adamantane-2,5'-[1.2]dioxolan]-3'-one, 4'-methylene-; C13 H16 O3; 25.902";
29;25.977;1115600;3467706;55.1;0.194;;Cpd 29: 25.977;
30;26.327;1219674;3587694;74.1;0.193;;Cpd 30: 26.327;
31;26.632;914958;2484459;67.1;0.092;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.632";
32;26.706;654971;2113924;79.1;0.19;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.706";
33;27.098;2278545;7323027;74.1;0.208;C25 H50 O2;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 27.098";
34;27.489;1079542;3470878;55.1;0.222;;Cpd 34: 27.489;
35;28.681;480510;1802534;79.1;0.243;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.681";

