#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.962;470184;3529431;74.09;0.337;;Cpd 1: 5.962;
2;7.38;13425;124242;83.98;0.272;;Cpd 2: 7.380;
3;8.114;710762;5646609;74.09;0.437;;Cpd 3: 8.114;
4;12.071;824040;6638008;74.1;0.565;;Cpd 4: 12.071;
5;14.762;418055;3331421;74.09;0.54;;Cpd 5: 14.762;
6;17.829;857401;6732230;74.1;0.511;;Cpd 6: 17.829;
7;21.127;414769;3284183;74.08;0.523;;Cpd 7: 21.127;
8;24.564;874503;6909071;74.1;0.519;;Cpd 8: 24.564;
9;26.778;384772;3151726;55.1;0.565;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 26.778";
10;28.023;431403;3406333;74.08;0.511;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 28.023";
11;30.249;391261;3192697;55.1;0.552;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 30.249";
12;31.46;1399545;11083027;74.1;0.528;;Cpd 12: 31.460;
13;33.2;392680;3211258;55.1;0.538;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 33.200";
14;34.799;453299;3551961;74.09;0.532;;Cpd 14: 34.799;
15;36.514;415465;3422257;55.1;0.561;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 36.514";
16;38.072;1034787;8196390;74.09;0.532;C19 H38 O2;"Cpd 16: Methyl stearate; C19 H38 O2; 38.072";
17;39.028;449311;3485617;55.1;0.417;;Cpd 17: 39.028;
18;39.474;942960;7480020;55.1;0.49;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 39.474";
19;40.826;393174;2965032;67.1;0.366;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 40.826";
20;41.225;1026467;7919465;74.09;0.479;;Cpd 20: 41.225;
21;41.864;388851;3201187;67.1;0.499;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 41.864";
22;43.509;333607;2825434;79.09;0.563;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 43.509";
23;44.28;1158894;9122344;74.09;0.411;;Cpd 23: 44.280;
24;44.651;299928;2106894;79.1;0.301;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 44.651";
25;45.582;499346;4172837;55.1;0.519;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 45.582";
26;47.198;580151;4721148;74.08;0.536;;Cpd 26: 47.198;
27;47.849;428034;3613019;67.1;0.585;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 47.849";
28;49.391;367325;3126578;79.1;0.538;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 49.391";
29;50.063;1240309;9780581;74.09;0.423;;Cpd 29: 50.063;
30;50.483;728138;5703101;79.1;0.344;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 50.483";
31;51.291;545546;4763563;55.1;0.577;;Cpd 31: 51.291;
32;52.775;577838;4537633;74.08;0.4;;Cpd 32: 52.775;
33;53.179;296380;2230837;79.09;0.271;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 53.179";
34;53.443;466195;3846504;67.1;0.406;C19 H34 O2;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 53.443";
35;55.465;1208588;10512655;74.09;0.556;;Cpd 35: 55.465;
36;56.633;540382;4939941;55.1;0.585;;Cpd 36: 56.633;
37;59.712;271451;2493669;79.1;0.576;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 59.712";

