#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.661;1156405;4728275;74.1;0.259;;Cpd 1: 6.661;
2;8.138;1930542;5942434;74.1;0.231;;Cpd 2: 8.138;
3;8.938;1164269;3171133;74.1;0.197;;Cpd 3: 8.938;
4;9.742;2698844;6888140;74.1;0.181;;Cpd 4: 9.742;
5;10.529;1495316;3617841;74.1;0.173;;Cpd 5: 10.529;
6;11.3;3284979;7780384;74.1;0.177;;Cpd 6: 11.300;
7;11.836;1523450;3662232;55.1;0.173;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 11.836";
8;12.038;1720516;4016376;74.1;0.173;;Cpd 8: 12.038;
9;12.565;1645156;3810036;55.1;0.177;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.565";
10;12.755;5630585;12896858;74.1;0.156;;Cpd 10: 12.755;
11;13.175;1721292;4042270;55.1;0.166;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.175";
12;13.431;1986936;4576498;74.1;0.173;;Cpd 12: 13.431;
13;13.847;1894505;4368735;55.1;0.155;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 13.847";
14;14.095;4384648;10175334;74.1;0.161;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 14.095";
15;14.317;2002351;4653193;55.1;0.119;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.317";
16;14.441;4128120;9691893;55.1;0.153;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.441";
17;14.717;4805169;14637165;74.1;0.201;;Cpd 17: 14.717;
18;14.962;1735632;4209999;67.1;0.157;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 14.962";
19;15.327;6440311;15373291;74.1;0.178;;Cpd 19: 15.327;
20;15.558;1560993;3601929;79.1;0.099;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.558";
21;15.649;2218859;5506815;55.1;0.169;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 15.649";
22;15.9;2432212;5819779;74.1;0.169;;Cpd 22: 15.900;
23;16.143;1913283;4645122;67.1;0.177;C19 H34 O2;"Cpd 23: Methyl 10,11-octadecadienoate; C19 H34 O2; 16.143";
24;16.477;5110285;16892160;74.1;0.243;;Cpd 24: 16.477;
25;16.724;1599816;3463945;79.1;0.067;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.724";
26;16.79;2800415;7438692;55.1;0.097;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.790";
27;17.042;2093539;5866059;74.1;0.204;;Cpd 27: 17.042;
28;17.31;1688779;4552459;67.1;0.109;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.310";
29;17.413;1083147;2619710;79.1;0.09;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 17.413";
30;17.642;3686973;11463288;74.1;0.188;;Cpd 30: 17.642;
31;17.99;1634015;5541837;55.1;0.208;;Cpd 31: 17.990;
32;18.48;68504;223798;149;0.127;;Cpd 32: 18.480;
33;19.07;800489;3223875;79.1;0.264;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 19.070";

