#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.302;782457;4381025;74.08;0.279;;Cpd 1: 5.302;
2;6.304;1036129;6283380;74.09;0.367;;Cpd 2: 6.304;
3;7.013;583260;3296350;74.1;0.278;;Cpd 3: 7.013;
4;7.854;1346703;7358625;74.1;0.427;;Cpd 4: 7.854;
5;8.826;759646;3783256;74.1;0.303;;Cpd 5: 8.826;
6;9.902;1769277;8291469;74.1;0.332;;Cpd 6: 9.902;
7;10.727;864585;3869202;55.1;0.306;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 10.727";
8;11.048;974434;4133945;74.09;0.281;;Cpd 8: 11.048;
9;11.914;967715;4029855;55.1;0.272;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 11.914";
10;12.244;3381335;13474644;74.1;0.28;;Cpd 10: 12.244;
11;12.965;1021008;4229196;55.1;0.272;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 12.965";
12;13.447;1195595;4641857;74.1;0.271;;Cpd 12: 13.447;
13;14.177;1146496;4391104;55.1;0.258;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 14.177";
14;14.659;2659276;10273132;74.1;0.26;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 14.659";
15;15.071;1220920;4540411;55.1;0.193;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.071";
16;15.283;2509258;9523666;55.1;0.265;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.283";
17;15.772;1126424;3436692;67.1;0.107;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.772";
18;15.85;2809584;11328810;74.1;0.218;;Cpd 18: 15.850;
19;16.254;1052653;4075530;67.1;0.231;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.254";
20;16.938;942518;2947432;79.1;0.106;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 16.938";
21;17.021;3079364;12602008;74.1;0.256;;Cpd 21: 17.021;
22;17.38;931219;3576119;79.1;0.219;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.380";
23;17.618;1338842;5245705;55.1;0.26;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 17.618";
24;18.158;1500659;5916054;74.1;0.256;;Cpd 24: 18.158;
25;18.558;1163388;4715144;67.1;0.28;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.558";
26;19.28;3269561;16752548;74.1;0.309;;Cpd 26: 19.280;
27;19.634;1065219;3438033;79.1;0.1;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.634";
28;19.7;1135317;4549543;79.1;0.115;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 19.700";
29;19.844;1425204;6226628;55.1;0.264;;Cpd 29: 19.844;
30;20.343;1468713;6096615;74.09;0.276;;Cpd 30: 20.343;
31;20.739;1225628;3902643;67.1;0.101;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.739";
32;20.797;1056904;4298705;79.1;0.209;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.797";
33;21.407;2852804;12269145;74.1;0.289;;Cpd 33: 21.407;
34;21.938;1301407;5699898;55.1;0.296;;Cpd 34: 21.938;
35;22.281;58321;226359;149;0.15;;Cpd 35: 22.281;
36;23.402;762217;3406997;79.1;0.28;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.402";

