#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.999;723152;5189858;74.09;0.34;;Cpd 1: 5.999;
2;7.747;856905;5978753;74.09;0.36;;Cpd 2: 7.747;
3;9.004;453511;3113637;74.09;0.511;;Cpd 3: 9.004;
4;10.521;990730;6340136;74.1;0.444;;Cpd 4: 10.521;
5;12.256;519580;3175760;74.09;0.407;;Cpd 5: 12.256;
6;14.16;1142875;6691152;74.1;0.396;;Cpd 6: 14.160;
7;15.529;518832;3033341;55.1;0.378;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.529";
8;16.172;589757;3388845;74.09;0.4;;Cpd 8: 16.172;
9;17.602;551626;3164849;55.1;0.371;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.602";
10;18.253;1956408;11044313;74.1;0.386;;Cpd 10: 18.253;
11;19.412;567375;3326322;55.1;0.4;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.412";
12;20.331;670529;3746711;74.1;0.375;;Cpd 12: 20.331;
13;21.502;614405;3552776;55.1;0.371;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 21.502";
14;22.408;1487473;8474381;74.1;0.375;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.408";
15;23.068;667563;3641262;55.1;0.288;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.068";
16;23.389;1346828;7671836;55.1;0.348;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.389";
17;24.251;591115;3190427;67.1;0.206;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.251";
18;24.445;1517190;8942307;74.1;0.35;;Cpd 18: 24.445;
19;24.981;574128;3413227;67.1;0.407;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.981";
20;26.098;504249;2823588;79.1;0.309;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 26.098";
21;26.429;1629836;9312159;74.1;0.368;;Cpd 21: 26.429;
22;26.835;487709;2728127;79.1;0.279;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 26.835";
23;27.351;730329;4368765;55.1;0.4;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.351";
24;28.344;818020;4877419;74.09;0.404;;Cpd 24: 28.344;
25;28.888;629696;3795258;67.1;0.399;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.888";
26;29.943;540418;2977280;79.1;0.266;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.943";
27;30.236;1755926;10203794;74.09;0.379;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 30.236";
28;30.685;808277;6581720;79.1;0.387;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.685";
29;31.114;767938;4715085;55.1;0.373;;Cpd 29: 31.114;
30;32.033;834695;5110977;74.09;0.387;;Cpd 30: 32.033;
31;32.561;962931;7334208;67.1;0.462;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.561";
32;33.81;1712117;10823645;74.1;0.4;;Cpd 32: 33.810;
33;34.638;798728;5251676;55.1;0.427;;Cpd 33: 34.638;
34;36.86;398269;2703045;79.09;0.452;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 36.860";

