#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.101;208658;1815649;84;0.275;;Cpd 1: 6.101;
2;7.025;33836;393383;84;0.478;;Cpd 2: 7.025;
3;8.096;367531;3615568;74.1;0.503;;Cpd 3: 8.096;
4;13.694;435729;5233668;74.1;0.782;;Cpd 4: 13.694;
5;23.929;448528;6410988;74.1;0.89;;Cpd 5: 23.929;
6;30.549;219444;3297177;74.1;0.921;;Cpd 6: 30.549;
7;37.733;471323;7344916;74.1;0.944;;Cpd 7: 37.733;
8;45.145;232716;3664520;74.1;0.94;;Cpd 8: 45.145;
9;52.589;532744;8455022;74.1;1.014;;Cpd 9: 52.589;
10;56.966;225178;3702097;55.1;1.105;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 56.966";
11;59.897;260836;4115408;74.1;1.004;;Cpd 11: 59.897;
12;64.221;244519;3866758;55.1;1.01;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 64.221";
13;67.045;923119;14858355;74.1;1.039;;Cpd 13: 67.045;
14;70.285;255829;4143803;55.1;1.088;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 70.285";
15;73.891;306995;4808394;74.1;1.01;;Cpd 15: 73.891;
16;77.069;284325;4527306;55.1;1.022;C18 H34 O2;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 77.069";
17;80.544;711594;11337564;74.1;1.067;C19 H38 O2;"Cpd 17: Methyl stearate; C19 H38 O2; 80.544";
18;82.275;308110;4554217;55.1;0.707;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 82.275";
19;83.071;642516;10387666;55.1;1.002;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 83.071";
20;85.861;262743;4127088;67.1;0.899;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 85.861";
21;86.9;705463;10595559;74.1;0.754;;Cpd 21: 86.900;
22;87.667;245064;3584946;67.1;0.622;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 87.667";
23;90.816;200258;2987747;79.1;0.595;C19 H32 O2;"Cpd 23: Methyl .gamma.-linolenate; C19 H32 O2; 90.816";
24;93.075;1017803;17139798;74.1;1.117;;Cpd 24: 93.075;
25;95.379;336737;5533516;55.1;1.03;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 95.379";
26;98.949;389233;5768052;74.1;0.751;;Cpd 26: 98.949;
27;99.748;270430;3972554;67.1;0.617;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 99.748";
28;102.621;221866;3225845;79.1;0.605;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 102.621";
29;104.715;1161879;23472979;74.1;1.385;;Cpd 29: 104.715;
30;106.871;360202;6090529;55.1;1.084;;Cpd 30: 106.871;
31;110.119;422810;7566512;74.1;0.694;;Cpd 31: 110.119;
32;110.989;293440;4782098;67.1;0.93;C15 H26 O2;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 110.989";
33;115.536;764215;11372035;74.1;0.641;;Cpd 33: 115.536;
34;117.596;361433;6129731;55.1;1.142;;Cpd 34: 117.597;
35;122.947;148568;2499530;79.1;0.815;C15 H22;"Cpd 35: 1,8-Cyclopentadecadiyne; C15 H22; 122.947";

