#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.049;34902;222273;84;0.25;;Cpd 1: 6.049;
2;6.638;402986;2947433;74.09;0.374;;Cpd 2: 6.638;
3;9.684;573008;4609558;74.09;0.509;;Cpd 3: 9.684;
4;14.903;718778;5963613;74.1;0.54;;Cpd 4: 14.903;
5;18.196;373951;3095077;74.09;0.497;;Cpd 5: 18.196;
6;21.741;827090;6821928;74.1;0.538;;Cpd 6: 21.741;
7;25.414;425759;3503839;74.09;0.532;;Cpd 7: 25.414;
8;29.103;916203;7544006;74.09;0.544;;Cpd 8: 29.103;
9;31.411;401647;3354345;55.1;0.567;C17 H32 O2;"Cpd 9: n-Propyl 9-tetradecenoate; C17 H32 O2; 31.411";
10;32.73;466293;3799544;74.09;0.54;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 32.730";
11;35.018;428178;3533214;55.1;0.548;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 35.018";
12;36.283;1520091;12473589;74.1;0.548;;Cpd 12: 36.283;
13;38.056;430970;3645529;55.1;0.54;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 38.056";
14;39.696;507524;4058091;74.08;0.526;;Cpd 14: 39.696;
15;41.432;473793;3953617;55.1;0.532;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 41.432";
16;43.014;1162204;9448397;74.1;0.535;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 43.014";
17;43.962;508355;4061279;55.1;0.437;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 43.962";
18;44.416;1061870;8652677;55.1;0.538;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.416";
19;45.784;447232;3401131;67.1;0.373;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 45.784";
20;46.189;1144276;9188684;74.09;0.529;;Cpd 20: 46.189;
21;46.815;438529;3688172;67.1;0.555;C19 H34 O2;"Cpd 21: Methyl 11,12-octadecadienoate; C19 H34 O2; 46.815";
22;48.476;378369;3260077;79.1;0.544;C19 H32 O2;"Cpd 22: Methyl .gamma.-linolenate; C19 H32 O2; 48.476";
23;49.259;1297532;10282237;74.1;0.387;;Cpd 23: 49.259;
24;49.618;318028;2179891;79.1;0.273;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 49.618";
25;50.558;561928;4836992;55.1;0.585;;Cpd 25: 50.558;
26;52.19;647672;5388522;74.09;0.561;;Cpd 26: 52.190;
27;52.849;474744;4079230;67.1;0.54;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 52.849";
28;54.37;412941;3590573;79.1;0.577;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 54.370";
29;55.067;1351740;10753659;74.09;0.405;C23 H46 O2;"Cpd 29: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 55.067";
30;55.479;825420;6694701;79.1;0.433;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 55.479";
31;56.291;604820;5376022;55.1;0.577;;Cpd 31: 56.291;
32;57.779;639809;5030478;74.08;0.386;;Cpd 32: 57.779;
33;58.179;322147;2383338;79.1;0.256;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 58.179";
34;58.443;498748;4054459;67.1;0.354;C15 H26 O2;"Cpd 34: Methyl 12,13-tetradecadienoate; C15 H26 O2; 58.443";
35;60.472;1329841;11671776;74.09;0.559;;Cpd 35: 60.472;
36;61.642;596305;5609394;55.1;0.602;;Cpd 36: 61.642;
37;64.717;296414;2841566;79.09;0.609;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 64.717";

