#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.007;72022;478862;74.07;0.308;;Cpd 1: 6.007;
2;7.767;326244;2155809;74.1;0.352;;Cpd 2: 7.767;
3;9.033;206615;1304442;74.09;0.369;;Cpd 3: 9.033;
4;10.554;507371;3067509;74.1;0.411;;Cpd 4: 10.554;
5;12.285;290495;1645224;74.09;0.408;;Cpd 5: 12.285;
6;14.202;685963;3696520;74.1;0.383;;Cpd 6: 14.202;
7;15.574;324413;1692487;55.1;0.34;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.574";
8;16.217;369624;1887270;74.08;0.375;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 16.217";
9;17.648;349124;1805283;55.1;0.342;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.648";
10;18.307;1223053;6143011;74.1;0.33;;Cpd 10: 18.307;
11;19.466;361410;1852559;55.1;0.349;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.466";
12;20.389;406080;2047762;74.09;0.328;;Cpd 12: 20.389;
13;21.551;385511;1967795;55.1;0.346;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.551";
14;22.475;875034;4486820;74.1;0.334;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 22.475";
15;23.122;399766;2015239;55.1;0.286;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.122";
16;23.447;800571;4119890;55.1;0.348;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.447";
17;24.301;373170;1922236;67.1;0.346;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.301";
18;25.03;352463;1852464;67.1;0.358;C19 H34 O2;"Cpd 18: Methyl 10,11-octadecadienoate; C19 H34 O2; 25.030";
19;26.147;310893;1610483;79.1;0.288;C13 H20 N2;"Cpd 19: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.147";
20;26.498;912227;4674735;74.1;0.33;;Cpd 20: 26.498;
21;26.893;298667;1507130;79.1;0.274;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 26.893";
22;27.409;410374;2176654;55.1;0.367;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.409";
23;28.406;468561;2397931;74.09;0.367;;Cpd 23: 28.406;
24;28.95;361862;1902035;67.1;0.346;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.950";
25;29.993;322940;1634548;79.1;0.258;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.993";
26;30.31;932075;4999793;74.1;0.333;;Cpd 26: 30.311;
27;30.747;441089;3336979;79.1;0.385;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.747";
28;31.172;427782;2233041;55.1;0.319;;Cpd 28: 31.172;
29;32.099;476603;2522834;74.09;0.35;;Cpd 29: 32.099;
30;32.623;486752;3605067;67.1;0.419;C19 H34 O2;"Cpd 30: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.623";
31;33.888;932792;5293944;74.1;0.359;C25 H50 O2;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 33.888";
32;34.713;439792;2439183;55.1;0.328;;Cpd 32: 34.713;
33;36.914;250450;1404004;79.09;0.367;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 36.914";

