#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.169;831769;6097830;74.1;0.376;;Cpd 1: 6.169;
2;8.222;948702;7559935;74.1;0.592;;Cpd 2: 8.222;
3;9.771;494516;3987861;74.1;0.569;;Cpd 3: 9.771;
4;11.705;1074905;8679715;74.1;0.538;;Cpd 4: 11.705;
5;14.001;565566;4536461;74.1;0.528;;Cpd 5: 14.001;
6;16.6;1249833;9970628;74.1;0.515;;Cpd 6: 16.600;
7;18.465;541417;4428851;55.1;0.529;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 18.465";
8;19.421;615678;5013455;74.1;0.523;;Cpd 8: 19.421;
9;21.4;565214;4676297;55.1;0.539;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 21.400";
10;22.397;2045058;16010601;74.1;0.5;;Cpd 10: 22.397;
11;24.013;569046;4825456;55.1;0.561;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 24.013";
12;25.414;668730;5421734;74.1;0.538;;Cpd 12: 25.414;
13;27.051;606088;5167420;55.1;0.585;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 27.051";
14;28.469;1430536;12048259;74.1;0.528;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 28.469";
15;29.392;620184;5025020;55.1;0.411;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.392";
16;29.837;1319541;11102569;55.1;0.552;C16 H30 O2;"Cpd 16: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.837";
17;31.119;523211;3875073;67.1;0.324;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 31.119";
18;31.465;1349009;10630027;74.1;0.459;;Cpd 18: 31.465;
19;32.133;520761;4495812;67.1;0.576;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.133";
20;33.741;432818;3815539;79.1;0.544;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 33.741";
21;34.429;1448526;11666258;74.1;0.427;;Cpd 21: 34.429;
22;34.845;413049;3278068;79.1;0.396;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.845";
23;35.715;637085;5644799;55.1;0.585;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 35.715";
24;37.286;708242;6017160;74.1;0.544;;Cpd 24: 37.286;
25;37.962;514248;4506113;67.1;0.554;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 37.962";
26;39.47;443511;3935518;79.1;0.544;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.470";
27;40.113;1462014;12615597;74.1;0.474;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 40.113";
28;40.563;788455;6347674;79.1;0.354;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 40.563";
29;41.342;645786;5810619;55.1;0.571;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 41.342";
30;42.797;683341;5600979;74.1;0.435;;Cpd 30: 42.797;
31;43.238;335375;2558157;79.1;0.227;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 43.238";
32;43.477;542096;4975701;67.1;0.486;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 43.477";
33;45.472;1383228;12561094;74.1;0.569;;Cpd 33: 45.472;
34;46.065;25265;179316;149;0.254;;Cpd 34: 46.065;
35;46.638;612461;5799598;55.1;0.594;;Cpd 35: 46.638;
36;49.717;279246;2753475;79.1;0.643;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 49.717";

