#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 5.882;5.882;49968;398224;Positive;83.99;;0.305;;1;;0;;;;;
True;Cpd 2: 6.335;6.335;472635;2552601;Positive;74.08;;0.282;;2;;0;;;;;
True;Cpd 3: 8.190;8.19;889995;3944892;Positive;74.1;;0.292;;3;;0;;;;;
True;Cpd 4: 10.516;10.516;1396259;5026500;Positive;74.1;;0.247;;4;;0;;;;;
True;Cpd 5: 11.727;11.727;794586;2694149;Positive;74.09;;0.235;;5;;0;;;;;
True;Cpd 6: 12.927;12.926;1804548;5827795;Positive;74.1;;0.214;;6;;0;;;;;
True;Cpd 7: 14.089;14.089;994027;3096207;Positive;74.1;;0.218;;7;;0;;;;;
True;Cpd 8: 15.211;15.211;2263572;6862760;Positive;74.1;;0.214;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 15.967";15.967;1011288;3172843;Positive;55.1;C15 H28 O2;0.202;72.22;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;12.166;
True;Cpd 10: 16.285;16.285;1167799;3528615;Positive;74.1;;0.214;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.024";17.024;1109267;3366191;Positive;55.1;C16 H30 O2;0.214;77.1;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;12.76;
True;Cpd 12: 17.316;17.316;3854789;11546551;Positive;74.1;;0.214;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.903";17.903;1163698;3562562;Positive;55.1;C17 H32 O2;0.21;73.02;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;13.53;
True;Cpd 14: 18.300;18.3;1312963;3945316;Positive;74.1;;0.218;;14;;0;;;;;
True;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.873";18.873;1230868;3803980;Positive;55.1;C18 H34 O2;0.223;73.29;15;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;14.227;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 19.250";19.25;2926921;8746165;Positive;74.1;C37 H77 N O2;0.214;71.55;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.563";19.563;1315155;4008879;Positive;55.1;C19 H36 O2;0.155;73.43;17;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;15.187;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.727";19.727;2756467;8454680;Positive;55.1;C19 H36 O2;0.218;72.92;18;13-Octadecenoic acid, methyl ester;4;56554-47-3;296.272;34.75;15.023;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.095";20.095;1212682;2910337;Positive;67.1;C19 H34 O2;0.086;89.11;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 20.152;20.152;3069668;9703782;Positive;74.1;;0.19;;20;;0;;;;;
True;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.461";20.461;1160974;3543037;Positive;67.1;C19 H34 O2;0.222;89.33;21;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 22: 21.022;21.022;3452194;13145384;Positive;74.1;;0.246;;22;;0;;;;;
True;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.310";21.31;978404;2869185;Positive;79.1;C19 H34 O2;0.142;76.51;23;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 21.467";21.467;1430999;4234514;Positive;55.1;C21 H40 O2;0.174;73.05;24;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;16.599;
True;Cpd 25: 21.851;21.851;1600277;5038095;Positive;74.1;;0.235;;25;;0;;;;;
True;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.168";22.168;1252744;3954970;Positive;67.1;C15 H26 O2;0.21;81.08;26;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 27: 22.663;22.663;4414164;14397631;Positive;74.1;;0.239;;27;;0;;;;;
True;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.959";22.959;1124027;2983090;Positive;79.1;C19 H34 O2;0.082;75.57;28;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.017";23.017;1155747;3287574;Positive;79.1;C19 H34 O2;0.062;73.17;29;Methyl 7,8-octadecadienoate;3;1010336-44-6;294.256;;;
True;Cpd 30: 23.087;23.087;1623854;5531910;Positive;55.1;;0.185;;30;;0;;;;;
True;Cpd 31: 23.433;23.433;1571872;5211333;Positive;74.1;;0.207;;31;;0;;;;;
True;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.745";23.745;1283665;3707571;Positive;67.1;C15 H26 O2;0.11;78.45;32;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 23.825";23.825;1049320;3788378;Positive;79.1;C13 H20 N2;0.214;73.69;33;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;Cpd 34: 24.192;24.192;3208490;10606214;Positive;74.1;;0.212;;34;;0;;;;;
True;Cpd 35: 24.596;24.596;1368105;4938196;Positive;55.1;;0.23;;35;;0;;;;;
True;Cpd 36: 24.996;24.996;59170;188781;Positive;149;;0.121;;36;;0;;;;;
True;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 25.795";25.795;654143;2752088;Positive;79.1;C13 H18 O;0.266;72.77;37;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;

