#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.343;7.343;33648;339491;Positive;84;;0.379;;1;;0;;;;;
True;Cpd 2: 8.374;8.374;403488;2910085;Positive;74.1;;0.47;;2;;0;;;;;
True;Cpd 3: 10.880;10.88;9015;139244;Positive;83.98;;0.569;;3;;0;;;;;
True;Cpd 4: 12.673;12.673;634082;4484018;Positive;74.1;;0.469;;4;;0;;;;;
True;Cpd 5: 18.200;18.2;827836;5540387;Positive;74.1;;0.449;;5;;0;;;;;
True;Cpd 6: 21.082;21.082;441800;2866959;Positive;74.1;;0.402;;6;;0;;;;;
True;Cpd 7: 23.913;23.913;980230;6299059;Positive;74.1;;0.429;;7;;0;;;;;
True;Cpd 8: 26.659;26.659;511896;3184971;Positive;74.1;;0.429;;8;;0;;;;;
True;Cpd 9: 29.311;29.311;1130132;6953371;Positive;74.1;;0.404;;9;;0;;;;;
True;"Cpd 10: Methyl myristoleate; C15 H28 O2; 30.962";30.962;504918;3169743;Positive;55.1;C15 H28 O2;0.416;71.79;10;Methyl myristoleate;3;56219-06-8;240.209;28.133;-2.829;
True;Cpd 11: 31.844;31.844;583242;3553496;Positive;74.1;;0.383;;11;;0;;;;;
True;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 33.456";33.456;538514;3321613;Positive;55.1;C16 H30 O2;0.403;77.34;12;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-3.672;
True;Cpd 13: 34.278;34.278;1978185;11891598;Positive;74.1;;0.408;;13;;0;;;;;
True;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 35.525";35.525;563847;3478990;Positive;55.1;C17 H32 O2;0.395;73.28;14;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;-4.092;
True;Cpd 15: 36.588;36.588;669319;4000833;Positive;74.1;;0.404;;15;;0;;;;;
True;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 37.809";37.809;616580;3818414;Positive;55.1;C18 H34 O2;0.408;72.46;16;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;-4.709;
True;"Cpd 17: Methyl stearate; C19 H38 O2; 38.825";38.825;1532273;9238933;Positive;74.1;C19 H38 O2;0.392;71.19;17;Methyl stearate;1;112-61-8;298.287;34.617;-4.208;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 39.494";39.494;692804;4180002;Positive;55.1;C19 H36 O2;0.322;73.21;18;13-Octadecenoic acid, methyl ester;2;56554-47-3;296.272;34.75;-4.744;
True;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 39.820";39.82;1432338;8961088;Positive;55.1;C19 H36 O2;0.412;73.69;19;13-Octadecenoic acid, methyl ester;3;56554-47-3;296.272;34.75;-5.07;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 40.719";40.719;607670;3484963;Positive;67.1;C19 H34 O2;0.231;87.96;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 40.950;40.95;1592841;9715650;Positive;74.1;;0.379;;21;;0;;;;;
True;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 41.461";41.461;574441;3442200;Positive;67.1;C19 H34 O2;0.319;88.9;22;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 23: Methyl 7,8-octadecadienoate; C19 H34 O2; 42.607";42.607;504631;3083396;Positive;79.1;C19 H34 O2;0.37;72.57;23;Methyl 7,8-octadecadienoate;8;1010336-44-6;294.256;;;
True;Cpd 24: 43.002;43.002;1752839;10540758;Positive;74.1;;0.378;;24;;0;;;;;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 43.373";43.373;463537;2622162;Positive;79.1;C19 H34 O2;0.277;74.56;25;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 43.930";43.93;758143;4774335;Positive;55.1;C21 H40 O2;0.399;73.84;26;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;-5.863;
True;Cpd 27: 44.952;44.952;871182;5407718;Positive;74.1;;0.424;;27;;0;;;;;
True;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 45.488";45.488;647392;4095612;Positive;67.1;C19 H34 O2;0.406;80.69;28;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 46.547";46.547;548572;3241734;Positive;79.1;C19 H34 O2;0.293;78.46;29;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 46.869";46.869;1872070;11444870;Positive;74.1;C23 H46 O2;0.396;70.52;30;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-6.685;
