#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.345";7.345;694178;2923763;Positive;91.1;C8 H10;0.293;74.34;1;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 2: 9.336;9.336;242464;747871;Positive;74.09;;0.196;;2;;0;;;;;
True;Cpd 3: 11.471;11.471;1216759;3362846;Positive;74.1;;0.214;;3;;0;;;;;
True;Cpd 4: 12.494;12.494;800346;2104489;Positive;74.1;;0.177;;4;;0;;;;;
True;Cpd 5: 13.473;13.473;1885079;4818187;Positive;74.1;;0.185;;5;;0;;;;;
True;Cpd 6: 14.402;14.402;1067619;2638908;Positive;74.1;;0.177;;6;;0;;;;;
True;Cpd 7: 15.292;15.292;2371067;5776601;Positive;74.1;;0.165;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.890";15.89;1086504;2675900;Positive;55.1;C15 H28 O2;0.185;72.72;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;12.243;
True;Cpd 9: 16.129;16.129;1244118;2936394;Positive;74.1;;0.167;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 16.714";16.714;1166474;2833838;Positive;55.1;C16 H30 O2;0.172;77.3;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;13.069;
True;Cpd 11: 16.945;16.945;3910292;9457663;Positive;74.1;;0.19;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.403";17.403;1201053;2971033;Positive;55.1;C17 H32 O2;0.177;72.93;12;11-Hexadecenoic acid, methyl ester;5;55000-42-5;268.24;31.433;14.031;
True;Cpd 13: 17.704;17.704;1370187;3237755;Positive;74.1;;0.173;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.157";18.157;1318942;3155247;Positive;55.1;C18 H34 O2;0.175;74.23;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;14.943;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.450";18.45;2875168;6970575;Positive;74.1;C37 H77 N O2;0.186;71.8;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;3;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.693";18.693;1313005;3248882;Positive;55.1;C19 H36 O2;0.136;74.05;16;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;16.057;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.825";18.825;2661059;6557870;Positive;55.1;C19 H36 O2;0.181;74.28;17;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;15.925;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.101";19.101;1229203;2928343;Positive;67.1;C19 H34 O2;0.172;88.26;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.402";19.402;1157408;2829463;Positive;67.1;C19 H34 O2;0.178;88.79;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 19.822;19.822;3455061;9581594;Positive;74.1;;0.194;;20;;0;;;;;
True;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.062";20.062;954692;2127902;Positive;79.1;C19 H34 O2;0.104;75.59;21;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.173";20.173;1297300;3071182;Positive;55.1;C21 H40 O2;0.155;73.92;22;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;17.894;
True;Cpd 23: 20.461;20.461;1384624;3324999;Positive;74.1;;0.177;;23;;0;;;;;
True;"Cpd 24: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.721";20.721;1111988;2687777;Positive;67.1;C19 H34 O2;0.158;79.58;24;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 25: 21.100;21.1;3589953;9239525;Positive;74.1;;0.185;;25;;0;;;;;
True;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.339";21.339;956037;2097591;Positive;79.1;C19 H34 O2;0.068;73.88;26;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;Cpd 27: 21.426;21.426;1367976;5518019;Positive;55.1;;0.187;;27;;0;;;;;
True;Cpd 28: 21.702;21.702;1190510;3081047;Positive;74.1;;0.171;;28;;0;;;;;
True;"Cpd 29: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.970";21.97;935523;2410069;Positive;67.1;C19 H34 O2;0.095;77.48;29;Methyl 9,10-octadecadienoate;8;1010336-45-7;294.256;;;
True;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.065";22.065;738292;2094744;Positive;79.1;C13 H20 N2;0.155;74.66;30;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 22.345";22.345;2170967;6348291;Positive;74.1;C25 H50 O2;0.189;72;31;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;22.222;
True;Cpd 32: 22.700;22.7;987263;3036231;Positive;55.1;;0.208;;32;;0;;;;;
True;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.804";23.804;477708;1742858;Positive;79.1;C13 H18 O;0.259;75.5;33;Oxacyclotetradeca-4,11-diyne;5;6568-32-7;190.136;;;

