#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.787;6.787;689616;3137886;Positive;74.1;;0.279;;1;;0;;;;;
True;Cpd 2: 8.773;8.773;1303665;4885675;Positive;74.1;;0.268;;2;;0;;;;;
True;Cpd 3: 11.028;11.028;1908448;6042041;Positive;74.1;;0.218;;3;;0;;;;;
True;Cpd 4: 12.145;12.145;1041807;3197551;Positive;74.1;;0.214;;4;;0;;;;;
True;Cpd 5: 13.228;13.228;2305578;6831909;Positive;74.1;;0.194;;5;;0;;;;;
True;Cpd 6: 14.264;14.264;1236358;3566598;Positive;74.1;;0.209;;6;;0;;;;;
True;Cpd 7: 15.256;15.256;2724949;7623610;Positive;74.1;;0.181;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.925";15.925;1237878;3595758;Positive;55.1;C15 H28 O2;0.21;72.64;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;12.208;
True;Cpd 9: 16.201;16.201;1412648;3900923;Positive;74.1;;0.185;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 16.857";16.857;1327999;3667573;Positive;55.1;C16 H30 O2;0.181;76.77;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;12.927;
True;Cpd 11: 17.108;17.108;4485646;12358050;Positive;74.1;;0.214;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.627";17.627;1341434;3814990;Positive;55.1;C17 H32 O2;0.184;72.91;12;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;13.806;
True;Cpd 13: 17.965;17.965;1508855;4090596;Positive;74.1;;0.191;;13;;0;;;;;
True;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 18.472";18.472;1445885;4033290;Positive;55.1;C18 H34 O2;0.198;73.22;14;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;14.628;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.800";18.8;3410468;9216450;Positive;74.1;C37 H77 N O2;0.208;71.58;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.074";19.074;1506939;4177540;Positive;55.1;C19 H36 O2;0.14;73.95;16;13-Octadecenoic acid, methyl ester;4;56554-47-3;296.272;34.75;15.676;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.223";19.223;3187397;8849085;Positive;55.1;C19 H36 O2;0.181;73.94;17;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;15.527;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.540";19.54;1412492;2587567;Positive;67.1;C19 H34 O2;0.066;88.02;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 19: 19.585;19.585;3579075;10672676;Positive;74.1;;0.185;;19;;0;;;;;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.870";19.87;1324659;3721926;Positive;67.1;C19 H34 O2;0.194;89.31;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 20.348;20.348;4381349;13857378;Positive;74.1;;0.214;;21;;0;;;;;
True;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.616";20.616;1129126;2980299;Positive;79.1;C19 H34 O2;0.121;76.95;22;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.744";20.744;1652450;4676274;Positive;55.1;C21 H40 O2;0.198;73.44;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;17.323;
True;Cpd 24: 21.073;21.073;1837296;5328132;Positive;74.1;;0.205;;24;;0;;;;;
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.358";21.358;1397768;4106695;Positive;67.1;C15 H26 O2;0.198;80.47;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 26: 21.787;21.786;5171853;15271957;Positive;74.1;;0.214;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.054";22.054;1277771;3158457;Positive;79.1;C19 H34 O2;0.078;75.23;27;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
