#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: Methane-d, trichloro-; C D Cl3; 6.053";6.053;396556;2910651;Positive;84;C D Cl3;0.284;70.67;1;Methane-d, trichloro-;1;865-49-6;118.921;;;
True;Cpd 2: 6.568;6.568;82989;492392;Positive;84;;0.187;;2;;0;;;;;
True;Cpd 3: 7.726;7.726;22468;294689;Positive;84;;0.412;;3;;0;;;;;
True;Cpd 4: 8.975;8.975;458851;3862550;Positive;74.1;;0.54;;4;;0;;;;;
True;Cpd 5: 11.898;11.898;6358;139235;Positive;84;;0.66;;5;;0;;;;;
True;Cpd 6: 14.556;14.556;479846;4403048;Positive;74.1;;0.594;;6;;0;;;;;
True;Cpd 7: 22.314;22.314;576166;5461307;Positive;74.1;;0.58;;7;;0;;;;;
True;Cpd 8: 26.498;26.498;306846;2869024;Positive;74.1;;0.597;;8;;0;;;;;
True;Cpd 9: 30.677;30.677;697773;6452792;Positive;74.1;;0.585;;9;;0;;;;;
True;Cpd 10: 34.750;34.75;365203;3323538;Positive;74.1;;0.618;;10;;0;;;;;
True;Cpd 11: 38.695;38.695;843720;7553177;Positive;74.1;;0.594;;11;;0;;;;;
True;"Cpd 12: Methyl myristoleate; C15 H28 O2; 41.089";41.089;364344;3343036;Positive;55.1;C15 H28 O2;0.58;70.91;12;Methyl myristoleate;3;56219-06-8;240.209;28.133;-12.956;
True;Cpd 13: 42.479;42.479;443749;3933641;Positive;74.1;;0.606;;13;;0;;;;;
True;"Cpd 14: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 44.816";44.816;397702;3597345;Positive;55.1;C16 H30 O2;0.617;77.54;14;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-15.032;
True;Cpd 15: 46.135;46.135;1494401;13271628;Positive;74.1;;0.565;;15;;0;;;;;
True;"Cpd 16: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 47.911";47.911;416127;3821943;Positive;55.1;C17 H32 O2;0.618;73.23;16;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;-16.478;
True;Cpd 17: 49.597;49.597;497998;4181829;Positive;74.1;;0.502;;17;;0;;;;;
True;"Cpd 18: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 51.333";51.333;458236;4093620;Positive;55.1;C18 H34 O2;0.606;73.69;18;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;-18.233;
True;"Cpd 19: Methyl stearate; C19 H38 O2; 52.952";52.952;1141589;10016409;Positive;74.1;C19 H38 O2;0.585;70.48;19;Methyl stearate;1;112-61-8;298.287;34.617;-18.335;
True;"Cpd 20: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 53.909";53.909;487339;4094137;Positive;55.1;C19 H36 O2;0.418;71.63;20;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;-19.159;
True;"Cpd 21: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 54.357";54.357;992542;8416385;Positive;55.1;C19 H36 O2;0.439;73.62;21;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;-19.607;
