#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.318;7.318;1736282;6386033;Positive;74.1;;0.256;;1;;0;;;;;
True;Cpd 2: 8.983;8.983;2755741;7995560;Positive;74.1;;0.202;;2;;0;;;;;
True;Cpd 3: 9.841;9.841;1585470;4287935;Positive;74.1;;0.183;;3;;0;;;;;
True;Cpd 4: 10.681;10.681;3546235;9200102;Positive;74.1;;0.185;;4;;0;;;;;
True;Cpd 5: 11.494;11.494;1936999;4868820;Positive;74.1;;0.181;;5;;0;;;;;
True;Cpd 6: 12.277;12.277;4178434;10326486;Positive;74.1;;0.185;;6;;0;;;;;
True;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.817";12.817;1934233;4891856;Positive;55.1;C15 H28 O2;0.177;72.98;7;Methyl myristoleate;3;56219-06-8;240.209;28.133;15.317;
True;Cpd 8: 13.023;13.023;2207705;5394276;Positive;74.1;;0.173;;8;;0;;;;;
True;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.555";13.555;2043434;4975629;Positive;55.1;C16 H30 O2;0.18;76.44;9;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;16.229;
True;Cpd 10: 13.748;13.748;6855230;16657482;Positive;74.1;;0.161;;10;;0;;;;;
True;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 14.165";14.165;2120207;5217248;Positive;55.1;C17 H32 O2;0.172;73.35;11;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;17.269;
True;Cpd 12: 14.429;14.429;2429331;5827165;Positive;74.1;;0.177;;12;;0;;;;;
True;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 14.841";14.841;2312280;5629825;Positive;55.1;C18 H34 O2;0.181;74.07;13;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;18.259;
True;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.092";15.092;5327333;12874743;Positive;74.1;C37 H77 N O2;0.18;71.55;14;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.315";15.315;2399899;5830650;Positive;55.1;C19 H36 O2;0.119;73.55;15;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;19.435;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.438";15.438;4863662;11830858;Positive;55.1;C19 H36 O2;0.153;73.76;16;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;19.312;
True;Cpd 17: 15.715;15.715;5794300;18025142;Positive;74.1;;0.195;;17;;0;;;;;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.958";15.958;2106096;5170240;Positive;67.1;C19 H34 O2;0.173;89.25;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 19: 16.325;16.325;7725960;18903708;Positive;74.1;;0.177;;19;;0;;;;;
True;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.555";16.555;1810875;4158138;Positive;79.1;C19 H34 O2;0.09;75.49;20;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.646";16.646;2686050;6650233;Positive;55.1;C21 H40 O2;0.168;74.33;21;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;21.421;
True;Cpd 22: 16.898;16.898;2989304;7181151;Positive;74.1;;0.168;;22;;0;;;;;
True;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.141";17.141;2243556;5677659;Positive;67.1;C15 H26 O2;0.168;80.56;23;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 24: 17.479;17.479;6252878;20910708;Positive;74.1;;0.239;;24;;0;;;;;
True;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.722";17.722;1871450;4285748;Positive;79.1;C19 H34 O2;0.078;74.98;25;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.788";17.788;3827332;13154918;Positive;55.1;C19 H34 O2;0.218;70.86;26;Methyl 8,9-octadecadienoate;4;1000336-45-0;294.256;;;
True;Cpd 27: 18.039;18.039;2627812;7641498;Positive;74.1;;0.202;;27;;0;;;;;
True;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.308";18.308;1982580;5566953;Positive;67.1;C19 H34 O2;0.111;77.25;28;Methyl 9,10-octadecadienoate;9;1010336-45-7;294.256;;;
True;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.410";18.41;1419022;4613568;Positive;79.1;C13 H20 N2;0.192;73.99;29;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;Cpd 30: 18.641;18.641;4673579;15012103;Positive;74.1;;0.218;;30;;0;;;;;
True;Cpd 31: 18.983;18.983;2059621;7166620;Positive;55.1;;0.239;;31;;0;;;;;
True;Cpd 32: 19.466;19.466;79408;270832;Positive;149;;0.147;;32;;0;;;;;
True;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.063";20.063;882234;3751757;Positive;79.1;C13 H18 O;0.284;73.54;33;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;

