#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 5.632;5.632;45229;201354;Positive;83.99;;0.148;;1;;0;;;;;
True;Cpd 2: 5.929;5.929;530167;2959609;Positive;74.09;;0.285;;2;;0;;;;;
True;Cpd 3: 7.586;7.586;930776;4733302;Positive;74.1;;0.32;;3;;0;;;;;
True;Cpd 4: 9.911;9.911;1437279;6019098;Positive;74.1;;0.304;;4;;0;;;;;
True;Cpd 5: 11.205;11.205;833389;3197669;Positive;74.09;;0.268;;5;;0;;;;;
True;Cpd 6: 12.524;12.524;1923131;6853585;Positive;74.1;;0.251;;6;;0;;;;;
True;Cpd 7: 13.831;13.831;1014291;3541528;Positive;74.1;;0.246;;7;;0;;;;;
True;Cpd 8: 15.109;15.109;2200371;7527609;Positive;74.1;;0.235;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 15.975";15.975;1005803;3399208;Positive;55.1;C15 H28 O2;0.22;72.81;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;12.159;
True;Cpd 10: 16.349;16.349;1129003;3779768;Positive;74.09;;0.223;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.194";17.194;1066748;3611217;Positive;55.1;C16 H30 O2;0.243;77.22;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;12.589;
True;Cpd 12: 17.545;17.545;3586328;12067849;Positive;74.1;;0.247;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 18.212";18.212;1089437;3724654;Positive;55.1;C17 H32 O2;0.235;73.21;13;11-Hexadecenoic acid, methyl ester;5;55000-42-5;268.24;31.433;13.221;
True;Cpd 14: 18.687;18.687;1238123;4073313;Positive;74.1;;0.214;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 19.343";19.343;1181326;3993921;Positive;55.1;C18 H34 O2;0.247;73.26;15;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;13.757;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 19.794";19.794;2705251;9036096;Positive;74.1;C37 H77 N O2;0.227;71.59;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.154";20.154;1256439;4199562;Positive;55.1;C19 H36 O2;0.181;73.86;17;13-Octadecenoic acid, methyl ester;4;56554-47-3;296.272;34.75;14.596;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.339";20.339;2583754;8779442;Positive;55.1;C19 H36 O2;0.243;73.78;18;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;14.411;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.768";20.768;1130520;3167902;Positive;67.1;C19 H34 O2;0.095;87.75;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 20.846;20.846;2833078;9884242;Positive;74.1;;0.198;;20;;0;;;;;
True;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.189";21.189;1067581;3499406;Positive;67.1;C19 H34 O2;0.189;89.27;21;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 22: Tricyclo[4.2.2.2(2,5)]dodecan-3-ol; C12 H20 O; 21.790";21.79;944534;2701264;Positive;79.1;C12 H20 O;0.099;75.19;22;Tricyclo[4.2.2.2(2,5)]dodecan-3-ol;9;68177-18-4;180.151;21.8;0.01;
True;Cpd 23: 21.865;21.865;3158644;11099873;Positive;74.1;;0.223;;23;;0;;;;;
True;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.174";22.174;930218;3169103;Positive;79.1;C19 H34 O2;0.198;75.9;24;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 22.372";22.372;1340976;4716971;Positive;55.1;C21 H40 O2;0.264;73.65;25;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;15.695;
True;Cpd 26: 22.833;22.833;1529956;5306184;Positive;74.1;;0.242;;26;;0;;;;;
True;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.179";23.179;1190834;4168149;Positive;67.1;C15 H26 O2;0.256;81.1;27;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 28: 23.781;23.781;3573803;15186857;Positive;74.1;;0.279;;28;;0;;;;;
True;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.099";24.099;1086400;3163377;Positive;79.1;C19 H34 O2;0.092;75.81;29;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.160";24.16;979388;3054530;Positive;79.1;C19 H34 O2;0.087;73.11;30;Methyl 7,8-octadecadienoate;3;1010336-44-6;294.256;;;
True;Cpd 31: 24.264;24.264;1409606;4748741;Positive;55.1;;0.193;;31;;0;;;;;
True;Cpd 32: 24.681;24.681;1567834;5650836;Positive;74.09;;0.241;;32;;0;;;;;
True;"Cpd 33: Methyl 12,13-tetradecadienoate; C15 H26 O2; 25.026";25.026;1239769;3714679;Positive;67.1;C15 H26 O2;0.093;78.51;33;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.096";25.096;1045413;4205030;Positive;79.1;C13 H20 N2;0.227;72.79;34;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;5;1000221-85-9;204.163;;;
True;Cpd 35: 25.570;25.57;3160087;11526168;Positive;74.1;;0.227;;35;;0;;;;;
True;Cpd 36: 26.027;26.027;1433073;5462171;Positive;55.1;;0.244;;36;;0;;;;;
True;Cpd 37: 26.386;26.386;67593;246607;Positive;149;;0.14;;37;;0;;;;;
True;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 27.297";27.297;731232;3024352;Positive;79.1;C13 H18 O;0.266;72.39;38;Oxacyclotetradeca-4,11-diyne;1;6568-32-7;190.136;;;

