#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.061;7.061;845016;3279326;Positive;74.1;;0.258;;1;;0;;;;;
True;Cpd 2: 8.912;8.912;1640620;5006104;Positive;74.1;;0.235;;2;;0;;;;;
True;Cpd 3: 10.837;10.837;2252443;6127486;Positive;74.1;;0.19;;3;;0;;;;;
True;Cpd 4: 11.756;11.756;1263684;3226350;Positive;74.1;;0.181;;4;;0;;;;;
True;Cpd 5: 12.634;12.634;2726772;6822395;Positive;74.1;;0.185;;5;;0;;;;;
True;Cpd 6: 13.467;13.466;1440253;3487666;Positive;74.1;;0.177;;6;;0;;;;;
True;Cpd 7: 14.262;14.262;3122881;7413700;Positive;74.1;;0.177;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 14.810";14.81;1401547;3426133;Positive;55.1;C15 H28 O2;0.173;73.01;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;13.323;
True;Cpd 9: 15.020;15.02;1574725;3688138;Positive;74.1;;0.174;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.552";15.552;1466749;3554651;Positive;55.1;C16 H30 O2;0.184;77.35;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;14.231;
True;Cpd 11: 15.746;15.746;4960351;11797717;Positive;74.1;;0.161;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.166";16.166;1521254;3610948;Positive;55.1;C17 H32 O2;0.177;73.26;12;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;15.267;
True;Cpd 13: 16.430;16.43;1691981;3920009;Positive;74.1;;0.153;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 16.843";16.843;1592184;3797198;Positive;55.1;C18 H34 O2;0.171;73.85;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;16.257;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.090";17.09;3694935;8607869;Positive;74.1;C37 H77 N O2;0.175;71.54;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.316";17.316;1670310;3897860;Positive;55.1;C19 H36 O2;0.115;73.72;16;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;17.434;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.436";17.436;3442969;8290101;Positive;55.1;C19 H36 O2;0.173;73.75;17;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;17.314;
True;Cpd 18: 17.716;17.716;3918659;12302526;Positive;74.1;;0.222;;18;;0;;;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.959";17.959;1462535;3594062;Positive;67.1;C19 H34 O2;0.194;89.81;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 18.326;18.326;5246233;12906181;Positive;74.1;;0.177;;20;;0;;;;;
True;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.561";18.561;1249817;2999753;Positive;79.1;C19 H34 O2;0.107;76.97;21;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 18.652";18.652;1773999;4645789;Positive;55.1;C21 H40 O2;0.169;72.71;22;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;19.415;
True;Cpd 23: 18.903;18.903;1957283;4823300;Positive;74.1;;0.167;;23;;0;;;;;
True;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.147";19.147;1484726;3757807;Positive;67.1;C15 H26 O2;0.163;79.5;24;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 25: 19.480;19.48;4223697;14153851;Positive;74.1;;0.247;;25;;0;;;;;
True;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.728";19.728;1244643;2727791;Positive;79.1;C19 H34 O2;0.068;74.95;26;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.794";19.794;2546006;8378708;Positive;55.1;C19 H34 O2;0.176;71.54;27;Methyl 8,9-octadecadienoate;3;1000336-45-0;294.256;;;
True;Cpd 28: 20.050;20.05;1662982;4814795;Positive;74.1;;0.169;;28;;0;;;;;
True;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.316";20.316;1304720;3746695;Positive;67.1;C15 H26 O2;0.109;77.03;29;Methyl 12,13-tetradecadienoate;8;1000336-33-7;238.193;;;
