#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 60.733";60.733;337841;2755842;Positive;67.1;C19 H34 O2;0.364;87.3;22;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 23: 61.137;61.137;971492;8361064;Positive;74.1;;0.526;;23;;0;;;;;
True;"Cpd 24: Methyl 9,10-octadecadienoate; C19 H34 O2; 61.752";61.752;341368;3037396;Positive;67.1;C19 H34 O2;0.472;88.01;24;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 25: Methyl .gamma.-linolenate; C19 H32 O2; 63.425";63.425;285693;2650621;Positive;79.1;C19 H32 O2;0.579;71.57;25;Methyl .gamma.-linolenate;5;16326-32-2;292.24;35.017;-28.408;
True;Cpd 26: 64.219;64.219;1084687;9416969;Positive;74.1;;0.396;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 64.579";64.579;265145;2134321;Positive;79.1;C19 H34 O2;0.359;71.32;27;Methyl 8,9-octadecadienoate;4;1000336-45-0;294.256;;;
True;"Cpd 28: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 65.519";65.519;459572;4248613;Positive;55.1;C21 H40 O2;0.597;73.57;28;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;-27.452;
True;Cpd 29: 67.151;67.151;515739;4682213;Positive;74.1;;0.61;;29;;0;;;;;
True;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 67.803";67.803;361450;3449984;Positive;67.1;C15 H26 O2;0.655;80.58;30;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 69.353";69.352;295858;2812995;Positive;79.1;C19 H34 O2;0.576;76.64;31;Methyl 7,8-octadecadienoate;9;1010336-44-6;294.256;;;
True;"Cpd 32: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 70.029";70.028;1120817;9388222;Positive;74.1;C23 H46 O2;0.418;70.13;32;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-29.845;
True;"Cpd 33: Methyl 7,8-octadecadienoate; C19 H34 O2; 70.453";70.453;603651;5095529;Positive;79.1;C19 H34 O2;0.358;74.07;33;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;"Cpd 34: Methyl 11-docosenoate; C23 H44 O2; 71.273";71.273;472929;4668025;Positive;55.1;C23 H44 O2;0.606;70.72;34;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;-29.89;
True;Cpd 35: 72.749;72.749;502161;4607499;Positive;74.1;;0.404;;35;;0;;;;;
True;"Cpd 36: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 73.149";73.149;195549;1422668;Positive;79.1;C13 H20 N2;0.232;71.82;36;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 37: Methyl 9,10-octadecadienoate; C19 H34 O2; 73.413";73.413;368475;3319232;Positive;67.1;C19 H34 O2;0.441;79.2;37;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 38: 75.432;75.432;1074203;9984246;Positive;74.1;;0.589;;38;;0;;;;;
True;Cpd 39: 76.607;76.607;448736;4785199;Positive;55.1;;0.713;;39;;0;;;;;
True;"Cpd 40: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 79.699";79.699;177358;1911494;Positive;79.1;C13 H18 O;0.721;74.83;40;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

