#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.806";6.806;323559;2077499;Positive;91.1;C8 H10;0.341;72.56;1;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 2: 9.122;9.122;104267;523736;Positive;74.08;;0.284;;2;;0;;;;;
True;Cpd 3: 12.263;12.263;544260;2279773;Positive;74.1;;0.282;;3;;0;;;;;
True;Cpd 4: 13.933;13.933;350891;1383266;Positive;74.1;;0.279;;4;;0;;;;;
True;Cpd 5: 15.602;15.602;836345;3201719;Positive;74.1;;0.263;;5;;0;;;;;
True;Cpd 6: 17.222;17.222;461389;1710997;Positive;74.1;;0.251;;6;;0;;;;;
True;Cpd 7: 18.796;18.796;1041892;3773911;Positive;74.1;;0.26;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 19.827";19.827;472105;1732665;Positive;55.1;C15 H28 O2;0.236;71.94;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;8.306;
True;Cpd 9: 20.301;20.301;534392;1921471;Positive;74.1;;0.247;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 21.311";21.311;506864;1842715;Positive;55.1;C16 H30 O2;0.247;77.53;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;8.472;
True;Cpd 11: 21.759;21.759;1706924;6239506;Positive;74.1;;0.26;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 22.548";22.548;512349;1881601;Positive;55.1;C17 H32 O2;0.247;72.76;12;11-Hexadecenoic acid, methyl ester;1;55000-42-5;268.24;31.433;8.886;
True;Cpd 13: 23.137;23.137;586172;2103851;Positive;74.1;;0.254;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 23.908";23.908;565856;2099495;Positive;55.1;C18 H34 O2;0.267;73.15;14;Methyl 9-heptadecenoate or 9-17:1;2;1000336-38-0;282.256;33.1;9.192;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 24.477";24.477;1298864;4648866;Positive;74.1;C37 H77 N O2;0.243;71.51;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.897";24.897;583154;2071525;Positive;55.1;C19 H36 O2;0.192;72.63;16;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;9.853;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.116";25.116;1170696;4113694;Positive;55.1;C19 H36 O2;0.206;73.38;17;13-Octadecenoic acid, methyl ester;2;56554-47-3;296.272;34.75;9.634;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.639";25.639;542390;1961567;Positive;67.1;C19 H34 O2;0.246;88.31;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.125";26.125;507873;1852028;Positive;67.1;C19 H34 O2;0.243;89.49;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Aureonitol; C13 H18 O2; 26.834";26.834;444707;1604690;Positive;79.1;C13 H18 O2;0.144;73.09;20;Aureonitol;5;71774-51-1;206.131;26.817;-0.018;
True;Cpd 21: 26.975;26.974;1361389;5106737;Positive;74.1;;0.247;;21;;0;;;;;
True;"Cpd 22: 4-Hexadecen-6-yne, (Z)-; C16 H28; 27.292";27.292;421334;1520196;Positive;79.1;C16 H28;0.209;77.9;22;4-Hexadecen-6-yne, (Z)-;10;74744-54-0;220.219;27.283;-0.009;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.564";27.564;620816;2251532;Positive;55.1;C21 H40 O2;0.262;73.65;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;10.503;
True;Cpd 24: 28.141;28.141;691851;2536521;Positive;74.1;;0.235;;24;;0;;;;;
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.528";28.528;520869;1947516;Positive;67.1;C15 H26 O2;0.243;79.91;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
