#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 10.767";10.767;759295;6606955;Positive;91.1;C8 H10;0.618;74.28;1;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 2: 17.980;17.98;205322;1741560;Positive;74.1;;0.589;;2;;0;;;;;
True;Cpd 3: 26.747;26.747;906136;7567780;Positive;74.1;;0.552;;3;;0;;;;;
True;Cpd 4: 31.195;31.195;568417;4620564;Positive;74.1;;0.544;;4;;0;;;;;
True;Cpd 5: 35.535;35.535;1399233;11039792;Positive;74.1;;0.507;;5;;0;;;;;
True;Cpd 6: 39.703;39.703;785264;6077502;Positive;74.1;;0.498;;6;;0;;;;;
True;Cpd 7: 43.709;43.709;1801039;13763245;Positive;74.1;;0.503;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 46.100";46.1;754271;5927179;Positive;55.1;C15 H28 O2;0.527;71.91;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;-17.967;
True;Cpd 9: 47.522;47.522;940380;7136858;Positive;74.1;;0.495;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 49.851";49.851;822833;6396293;Positive;55.1;C16 H30 O2;0.523;77.22;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-20.068;
True;Cpd 11: 51.207;51.207;3029950;23921518;Positive;74.1;;0.519;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 52.967";52.967;866366;6582061;Positive;55.1;C17 H32 O2;0.507;74.1;12;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;-21.534;
True;Cpd 13: 54.661;54.661;1062842;7717724;Positive;74.1;;0.46;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 56.405";56.405;937964;7194841;Positive;55.1;C18 H34 O2;0.499;72.71;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;-23.305;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 58.050";58.05;2230737;17400178;Positive;74.1;C37 H77 N O2;0.503;71.31;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 58.981";58.981;963794;7337734;Positive;55.1;C19 H36 O2;0.426;72.83;16;13-Octadecenoic acid, methyl ester;2;56554-47-3;296.272;34.75;-24.231;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 59.439";59.439;1982429;15188097;Positive;55.1;C19 H36 O2;0.493;73.21;17;13-Octadecenoic acid, methyl ester;3;56554-47-3;296.272;34.75;-24.689;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 60.807";60.807;764285;5908328;Positive;67.1;C19 H34 O2;0.515;88.13;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 61.838";61.838;723854;5669160;Positive;67.1;C19 H34 O2;0.519;88.86;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 62.576;62.576;39223;275370;Positive;74.05;;0.247;;20;;0;;;;;
True;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 63.487";63.487;568767;4499588;Positive;79.1;C19 H34 O2;0.528;72.67;21;Methyl 7,8-octadecadienoate;8;1010336-44-6;294.256;;;
True;Cpd 22: 64.332;64.332;2164466;16556052;Positive;74.1;;0.366;;22;;0;;;;;
True;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 64.645";64.645;520571;3712994;Positive;79.1;C19 H34 O2;0.322;73.06;23;Methyl 8,9-octadecadienoate;5;1000336-45-0;294.256;;;
