#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 38.877";38.877;465183;2560965;Positive;67.1;C15 H26 O2;0.365;80.79;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.941";39.941;431858;2242021;Positive;79.1;C19 H34 O2;0.298;76.05;26;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 40.279";40.279;1017121;5538076;Positive;74.09;C23 H46 O2;0.353;73.58;27;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-0.095;
True;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 40.687";40.687;603272;4448049;Positive;79.1;C19 H34 O2;0.403;74.88;28;Methyl 7,8-octadecadienoate;4;1010336-44-6;294.256;;;
True;Cpd 29: 41.140;41.14;482043;2670794;Positive;55.1;;0.357;;29;;0;;;;;
True;Cpd 30: 42.076;42.076;495944;2736201;Positive;74.09;;0.357;;30;;0;;;;;
True;"Cpd 31: Methyl 8,9-octadecadienoate; C19 H34 O2; 42.595";42.595;520052;4297568;Positive;67.1;C19 H34 O2;0.438;75.58;31;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
True;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 43.873";43.873;926150;5558509;Positive;74.1;C25 H50 O2;0.383;70.4;32;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;0.694;
True;"Cpd 33: 15-Tetracosenoic acid, methyl ester; C25 H48 O2; 44.693";44.693;456175;2615891;Positive;55.1;C25 H48 O2;0.375;84;33;15-Tetracosenoic acid, methyl ester;3;56554-33-7;380.365;44.7;0.007;
True;"Cpd 34: 1,8-Cyclopentadecadiyne; C15 H22; 46.899";46.899;285700;1642448;Positive;79.1;C15 H22;0.367;76.98;34;1,8-Cyclopentadecadiyne;6;4722-42-3;202.172;;;

