#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: p-Xylene; C8 H10; 9.851";9.851;302509;2274129;Positive;91.1;C8 H10;0.501;73.99;1;p-Xylene;10;106-42-3;106.078;15.117;5.265;
True;Cpd 2: 15.165;15.165;82526;551147;Positive;74.08;;0.416;;2;;0;;;;;
True;Cpd 3: 21.253;21.253;395431;2504636;Positive;74.1;;0.424;;3;;0;;;;;
True;Cpd 4: 24.266;24.266;250454;1520598;Positive;74.09;;0.407;;4;;0;;;;;
True;Cpd 5: 27.184;27.184;629949;3693403;Positive;74.1;;0.404;;5;;0;;;;;
True;Cpd 6: 29.979;29.979;353782;2016079;Positive;74.1;;0.396;;6;;0;;;;;
True;Cpd 7: 32.658;32.658;833874;4609254;Positive;74.1;;0.387;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 34.315";34.315;373030;2107473;Positive;55.1;C15 H28 O2;0.379;71.14;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;-6.182;
True;Cpd 9: 35.201;35.201;436516;2375014;Positive;74.09;;0.374;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 36.813";36.813;410201;2272835;Positive;55.1;C16 H30 O2;0.392;78.08;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-7.03;
True;Cpd 11: 37.658;37.658;1408342;7839408;Positive;74.1;;0.371;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 38.891";38.891;426521;2361836;Positive;55.1;C17 H32 O2;0.392;73.08;12;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;-7.457;
True;Cpd 13: 39.966;39.966;502122;2661498;Positive;74.1;;0.35;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 41.187";41.187;459178;2536579;Positive;55.1;C18 H34 O2;0.35;72.5;14;Methyl 9-heptadecenoate or 9-17:1;2;1000336-38-0;282.256;33.1;-8.087;
True;"Cpd 15: Methyl stearate; C19 H38 O2; 42.220";42.22;1067044;5917225;Positive;74.1;C19 H38 O2;0.371;71.28;15;Methyl stearate;2;112-61-8;298.287;34.617;-7.603;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 42.881";42.881;483337;2624394;Positive;55.1;C19 H36 O2;0.299;72.19;16;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;-8.131;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 43.210";43.21;953237;5128579;Positive;55.1;C19 H36 O2;0.318;72.06;17;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;-8.46;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 44.101";44.101;445823;2450296;Positive;67.1;C19 H34 O2;0.378;87.47;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 44.843";44.843;419393;2325918;Positive;67.1;C19 H34 O2;0.379;88.33;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 45.976";45.976;361314;2017390;Positive;79.1;C19 H32 O2;0.359;71.65;20;Methyl .gamma.-linolenate;5;16326-32-2;292.24;35.017;-10.96;
True;Cpd 21: 46.405;46.405;1095971;6081161;Positive;74.1;;0.355;;21;;0;;;;;
True;"Cpd 22: Cyclododecyne; C12 H20; 46.751";46.751;332174;1791402;Positive;79.1;C12 H20;0.274;75.22;22;Cyclododecyne;9;1129-90-4;164.157;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 47.316";47.316;511860;2835917;Positive;55.1;C21 H40 O2;0.367;71.32;23;cis-13-Eicosenoic acid, methyl ester;1;69120-02-1;324.303;38.067;-9.249;
True;Cpd 24: 48.346;48.346;571026;3144337;Positive;74.09;;0.375;;24;;0;;;;;
True;"Cpd 25: Methyl 11,12-octadecadienoate; C19 H34 O2; 48.870";48.87;426660;2415239;Positive;67.1;C19 H34 O2;0.378;79.62;25;Methyl 11,12-octadecadienoate;10;1000336-45-8;294.256;;;
True;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 49.929";49.929;373777;2039496;Positive;79.1;C19 H34 O2;0.286;76.33;26;Methyl 7,8-octadecadienoate;9;1010336-44-6;294.256;;;
True;Cpd 27: 50.276;50.276;1128543;6477253;Positive;74.1;;0.389;;27;;0;;;;;
True;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 50.675";50.675;551197;4064951;Positive;79.1;C19 H34 O2;0.423;73.57;28;Methyl 7,8-octadecadienoate;3;1010336-44-6;294.256;;;
True;Cpd 29: 51.137;51.137;529523;3001734;Positive;55.1;;0.362;;29;;0;;;;;
True;Cpd 30: 52.077;52.077;587172;3321049;Positive;74.1;;0.371;;30;;0;;;;;
True;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 52.592";52.592;513010;4177787;Positive;67.1;C19 H34 O2;0.396;77.59;31;Methyl 9,10-octadecadienoate;8;1010336-45-7;294.256;;;
True;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 53.878";53.878;1133100;7063619;Positive;74.1;C25 H50 O2;0.392;70.52;32;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;-9.311;
True;Cpd 33: 54.690;54.69;557691;3302286;Positive;55.1;;0.404;;33;;0;;;;;
