#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.198;6.198;26309;272773;Positive;83.98;;0.338;;1;;0;;;;;
True;"Cpd 2: p-Xylene; C8 H10; 6.759";6.759;338680;2632601;Positive;91.1;C8 H10;0.449;71.51;2;p-Xylene;10;106-42-3;106.078;15.117;8.358;
True;Cpd 3: 9.698;9.698;88014;652480;Positive;74.08;;0.38;;3;;0;;;;;
True;Cpd 4: 14.924;14.924;401544;2973583;Positive;74.1;;0.498;;4;;0;;;;;
True;Cpd 5: 18.222;18.222;244670;1778196;Positive;74.1;;0.472;;5;;0;;;;;
True;Cpd 6: 21.783;21.783;572871;4189528;Positive;74.1;;0.49;;6;;0;;;;;
True;Cpd 7: 25.456;25.456;297137;2182791;Positive;74.09;;0.477;;7;;0;;;;;
True;Cpd 8: 29.157;29.157;669394;4873267;Positive;74.1;;0.482;;8;;0;;;;;
True;"Cpd 9: n-Propyl 9-tetradecenoate; C17 H32 O2; 31.466";31.466;301608;2231688;Positive;55.1;C17 H32 O2;0.51;80.27;9;n-Propyl 9-tetradecenoate;6;1010336-61-7;268.24;31.433;-0.032;
True;Cpd 10: 32.793;32.793;342519;2418444;Positive;74.09;;0.449;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 35.077";35.077;327168;2349172;Positive;55.1;C16 H30 O2;0.478;77.96;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;-5.293;
True;Cpd 12: 36.363;36.363;1102039;8149519;Positive;74.1;;0.486;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 38.110";38.11;328460;2391601;Positive;55.1;C17 H32 O2;0.5;72.3;13;11-Hexadecenoic acid, methyl ester;1;55000-42-5;268.24;31.433;-6.677;
True;Cpd 14: 39.763;39.763;370702;2652091;Positive;74.1;;0.482;;14;;0;;;;;
True;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 41.490";41.49;351935;2585340;Positive;55.1;C18 H34 O2;0.503;71.97;15;Methyl 9-heptadecenoate or 9-17:1;2;1000336-38-0;282.256;33.1;-8.39;
True;"Cpd 16: Methyl stearate; C19 H38 O2; 43.110";43.11;786369;5929344;Positive;74.1;C19 H38 O2;0.49;70.6;16;Methyl stearate;1;112-61-8;298.287;34.617;-8.494;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.046";44.046;362653;2662968;Positive;55.1;C19 H36 O2;0.419;70.01;17;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;-9.296;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.508";44.508;724008;5429859;Positive;55.1;C19 H36 O2;0.449;73.18;18;13-Octadecenoic acid, methyl ester;2;56554-47-3;296.272;34.75;-9.758;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 45.860";45.86;337106;2461518;Positive;67.1;C19 H34 O2;0.482;86.95;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 46.890";46.89;326872;2379222;Positive;67.1;C19 H34 O2;0.463;88.33;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 21: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 48.531";48.531;291344;2154567;Positive;79.09;C13 H20 N2;0.517;71.05;21;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;4;1000221-85-9;204.163;;;
True;Cpd 22: 49.368;49.368;829005;6252923;Positive;74.1;;0.374;;22;;0;;;;;
True;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 49.693";49.693;269805;1966938;Positive;79.1;C19 H34 O2;0.363;73.67;23;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 50.637";50.637;388648;2873640;Positive;55.1;C21 H40 O2;0.506;71.64;24;cis-13-Eicosenoic acid, methyl ester;1;69120-02-1;324.303;38.067;-12.57;
True;Cpd 25: 52.282;52.282;440709;3219055;Positive;74.09;;0.491;;25;;0;;;;;
True;"Cpd 26: Methyl 11,12-octadecadienoate; C19 H34 O2; 52.917";52.917;328752;2471303;Positive;67.1;C19 H34 O2;0.527;79.48;26;Methyl 11,12-octadecadienoate;9;1000336-45-8;294.256;;;
True;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 54.450";54.45;296693;2237949;Positive;79.1;C19 H34 O2;0.507;75.16;27;Methyl 7,8-octadecadienoate;9;1010336-44-6;294.256;;;
True;Cpd 28: 55.184;55.184;840275;6328994;Positive;74.1;;0.396;;28;;0;;;;;
