#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.668;6.668;150680;584811;Positive;74.07;;0.213;;1;;0;;;;;
True;Cpd 2: 8.152;8.152;828925;2458298;Positive;74.1;;0.204;;2;;0;;;;;
True;Cpd 3: 8.952;8.952;567083;1478019;Positive;74.09;;0.171;;3;;0;;;;;
True;Cpd 4: 9.755;9.755;1403119;3321467;Positive;74.1;;0.175;;4;;0;;;;;
True;Cpd 5: 10.547;10.547;774497;1754496;Positive;74.1;;0.154;;5;;0;;;;;
True;Cpd 6: 11.314;11.314;1704715;3800032;Positive;74.1;;0.169;;6;;0;;;;;
True;"Cpd 7: Methyl myristoleate; C15 H28 O2; 11.854";11.854;785816;1776192;Positive;55.1;C15 H28 O2;0.146;73.09;7;Methyl myristoleate;3;56219-06-8;240.209;28.133;16.28;
True;Cpd 8: 12.056;12.056;886465;1911307;Positive;74.1;;0.17;;8;;0;;;;;
True;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.583";12.583;845569;1872463;Positive;55.1;C16 H30 O2;0.148;77.4;9;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;17.2;
True;Cpd 10: 12.773;12.773;2845526;6219198;Positive;74.1;;0.177;;10;;0;;;;;
True;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.193";13.193;866983;1935361;Positive;55.1;C17 H32 O2;0.151;72.68;11;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;18.24;
True;Cpd 12: 13.453;13.453;1017530;2119212;Positive;74.1;;0.15;;12;;0;;;;;
True;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 13.865";13.865;960772;2103919;Positive;55.1;C18 H34 O2;0.153;73.43;13;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;19.235;
