#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 8.644";8.644;478222;2687885;Positive;91.1;C8 H10;0.351;74.75;1;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 2: 12.090;12.09;146458;683890;Positive;74.09;;0.317;;2;;0;;;;;
True;Cpd 3: 15.870;15.87;721017;3040774;Positive;74.1;;0.293;;3;;0;;;;;
True;Cpd 4: 17.700;17.7;464523;1875080;Positive;74.1;;0.301;;4;;0;;;;;
True;Cpd 5: 19.467;19.467;1127147;4408233;Positive;74.1;;0.251;;5;;0;;;;;
True;Cpd 6: 21.146;21.146;635884;2433411;Positive;74.1;;0.271;;6;;0;;;;;
True;Cpd 7: 22.757;22.757;1486429;5436717;Positive;74.1;;0.26;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 23.792";23.792;657427;2490762;Positive;55.1;C15 H28 O2;0.266;72.02;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;4.341;
True;Cpd 9: 24.278;24.278;759815;2800365;Positive;74.1;;0.271;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 25.288";25.288;721354;2685265;Positive;55.1;C16 H30 O2;0.275;77.63;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;4.495;
True;Cpd 11: 25.758;25.758;2433943;8972773;Positive;74.1;;0.247;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.537";26.537;735068;2771067;Positive;55.1;C17 H32 O2;0.275;73.39;12;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;4.896;
True;Cpd 13: 27.131;27.131;855551;3057450;Positive;74.1;;0.242;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 27.906";27.906;815613;3065660;Positive;55.1;C18 H34 O2;0.247;74.11;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;5.194;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 28.483";28.483;1761800;6604163;Positive;74.1;C37 H77 N O2;0.256;71.44;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;3;124-23-2;567.595;;;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 28.903";28.903;825526;3091259;Positive;55.1;C19 H36 O2;0.217;73.7;16;13-Octadecenoic acid, methyl ester;3;56554-47-3;296.272;34.75;5.847;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.118";29.118;1655866;6211049;Positive;55.1;C19 H36 O2;0.256;74.33;17;13-Octadecenoic acid, methyl ester;5;56554-47-3;296.272;34.75;5.632;
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 29.641";29.641;758242;2792412;Positive;67.1;C19 H34 O2;0.247;87.86;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.132";30.132;710074;2649036;Positive;67.1;C19 H34 O2;0.234;89;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.836";30.836;636413;2314129;Positive;79.1;C19 H34 O2;0.144;71.68;20;Methyl 7,8-octadecadienoate;5;1010336-44-6;294.256;;;
True;Cpd 21: 30.981;30.981;1748362;6778692;Positive;74.09;;0.276;;21;;0;;;;;
True;"Cpd 22: Cyclododecyne; C12 H20; 31.294";31.294;597249;2142563;Positive;79.1;C12 H20;0.209;76.03;22;Cyclododecyne;10;1129-90-4;164.157;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 31.570";31.57;806274;3004410;Positive;55.1;C21 H40 O2;0.245;73.13;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;6.497;
True;Cpd 24: 32.143;32.143;894950;3309605;Positive;74.09;;0.247;;24;;0;;;;;
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 32.535";32.535;693124;2631283;Positive;67.1;C15 H26 O2;0.247;80.17;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 33.194";33.194;624922;2083115;Positive;79.1;C19 H34 O2;0.115;77.27;26;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 33.301";33.301;1754491;7025264;Positive;74.1;C23 H46 O2;0.218;70.09;27;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;6.882;
True;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 33.623";33.623;613558;1874888;Positive;79.1;C19 H34 O2;0.093;74.92;28;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 33.685";33.685;623980;2417907;Positive;79.1;C13 H20 N2;0.132;73.88;29;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 33.850";33.85;814223;3115176;Positive;55.1;C23 H44 O2;0.26;70.55;30;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;7.534;
True;Cpd 31: 34.369;34.369;884943;3349824;Positive;74.1;;0.249;;31;;0;;;;;
True;"Cpd 32: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.761";34.761;747006;4622272;Positive;67.1;C19 H34 O2;0.367;77.49;32;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 35.449";35.449;1671004;6867416;Positive;74.1;C25 H50 O2;0.268;70.3;33;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;9.118;
True;Cpd 34: 35.972;35.972;808994;3178312;Positive;55.1;;0.251;;34;;0;;;;;
True;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 37.419";37.419;424170;1710763;Positive;79.1;C13 H18 O;0.262;76.28;35;Oxacyclotetradeca-4,11-diyne;6;6568-32-7;190.136;;;

