#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 5.527;5.527;790770;3996291;Positive;74.1;;0.223;;1;;0;;;;;
True;Cpd 2: 6.652;6.652;1595492;6510325;Positive;74.1;;0.289;;2;;0;;;;;
True;Cpd 3: 8.136;8.136;2582154;8158349;Positive;74.1;;0.214;;3;;0;;;;;
True;Cpd 4: 8.936;8.936;1529857;4325925;Positive;74.1;;0.182;;4;;0;;;;;
True;Cpd 5: 9.740;9.74;3549932;9437632;Positive;74.1;;0.19;;5;;0;;;;;
True;Cpd 6: 10.527;10.527;1986364;5015160;Positive;74.1;;0.181;;6;;0;;;;;
True;Cpd 7: 11.298;11.298;4310800;10648166;Positive;74.1;;0.183;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 11.834";11.834;2009042;5082612;Positive;55.1;C15 H28 O2;0.185;73.15;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;16.299;
True;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 12.036";12.036;2314404;5593238;Positive;74.1;C16 H32 O2;0.181;70.32;9;Methyl 13-methyltetradecanoate;1;1000424-50-7;256.24;28.583;16.548;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.563";12.563;2123700;5292671;Positive;55.1;C16 H30 O2;0.185;76.59;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;17.22;
True;Cpd 11: 12.752;12.752;7274089;17633478;Positive;74.1;;0.185;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.169";13.169;2211507;5436960;Positive;55.1;C17 H32 O2;0.167;73.62;12;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;18.264;
True;Cpd 13: 13.429;13.429;2533886;6048826;Positive;74.1;;0.177;;13;;0;;;;;
True;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 13.841";13.841;2412444;5873554;Positive;55.1;C18 H34 O2;0.177;73.65;14;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;19.259;
True;"Cpd 15: Methyl stearate; C19 H38 O2; 14.093";14.093;5533981;13363115;Positive;74.1;C19 H38 O2;0.181;71.17;15;Methyl stearate;1;112-61-8;298.287;34.617;20.524;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.315";14.315;2517342;6124224;Positive;55.1;C19 H36 O2;0.122;73.53;16;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;20.435;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.439";14.439;5099248;12610973;Positive;55.1;C19 H36 O2;0.177;73.76;17;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;20.311;
True;Cpd 18: 14.715;14.715;5978488;18758295;Positive;74.1;;0.201;;18;;0;;;;;
