#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.002;6.002;52565;420331;Positive;84;;0.289;;1;;0;;;;;
True;Cpd 2: 6.501;6.501;725759;4130790;Positive;74.1;;0.31;;2;;0;;;;;
True;Cpd 3: 8.587;8.587;1300080;6180297;Positive;74.1;;0.354;;3;;0;;;;;
True;Cpd 4: 11.264;11.264;1886263;7666365;Positive;74.1;;0.256;;4;;0;;;;;
True;Cpd 5: 12.667;12.667;1082931;4161118;Positive;74.1;;0.272;;5;;0;;;;;
True;Cpd 6: 14.061;14.061;2468036;9237156;Positive;74.1;;0.276;;6;;0;;;;;
True;Cpd 7: 15.417;15.417;1383106;5019565;Positive;74.1;;0.247;;7;;0;;;;;
True;Cpd 8: 16.728;16.728;3113220;11146369;Positive;74.1;;0.247;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 17.597";17.597;1393232;5018741;Positive;55.1;C15 H28 O2;0.242;72.71;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;10.536;
True;Cpd 10: 17.983;17.983;1643637;5830074;Positive;74.1;;0.226;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.834";18.834;1525254;5536976;Positive;55.1;C16 H30 O2;0.247;77.03;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;10.949;
True;Cpd 12: 19.193;19.193;5311232;18900321;Positive;74.1;;0.251;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.863";19.863;1600176;5868255;Positive;55.1;C17 H32 O2;0.247;73.29;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;11.57;
True;Cpd 14: 20.339;20.339;1843234;6494770;Positive;74.1;;0.247;;14;;0;;;;;
True;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 20.994";20.994;1755428;6366280;Positive;55.1;C18 H34 O2;0.247;73.74;15;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;12.106;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 21.451";21.451;3880892;13822232;Positive;74.1;C37 H77 N O2;0.247;71.52;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.812";21.812;1774904;6343388;Positive;55.1;C19 H36 O2;0.179;73.86;17;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;12.938;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.000";22;3679970;13427941;Positive;55.1;C19 H36 O2;0.251;74.08;18;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;12.75;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.428";22.428;1606080;4746279;Positive;67.1;C19 H34 O2;0.099;88.46;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 22.507;22.507;3836241;14228765;Positive;74.1;;0.218;;20;;0;;;;;
