#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.531;6.531;53553;376888;Positive;84;;0.271;;1;;0;;;;;
True;Cpd 2: 7.067;7.067;930539;4666440;Positive;74.1;;0.274;;2;;0;;;;;
True;Cpd 3: 8.917;8.917;1698762;5277717;Positive;74.1;;0.217;;3;;0;;;;;
True;Cpd 4: 10.834;10.834;2197045;6092319;Positive;74.1;;0.201;;4;;0;;;;;
True;Cpd 5: 11.753;11.753;1148087;3083039;Positive;74.1;;0.205;;5;;0;;;;;
True;Cpd 6: 12.632;12.632;2457359;6337979;Positive;74.1;;0.184;;6;;0;;;;;
True;Cpd 7: 13.467;13.467;1287498;3274354;Positive;74.1;;0.183;;7;;0;;;;;
True;Cpd 8: 14.260;14.26;2834060;6980447;Positive;74.1;;0.177;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 14.804";14.804;1284624;3238849;Positive;55.1;C15 H28 O2;0.194;72.55;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;13.33;
True;Cpd 10: 15.014;15.014;1467891;3560353;Positive;74.1;;0.173;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.546";15.546;1353444;3322648;Positive;55.1;C16 H30 O2;0.177;76.22;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;14.238;
True;Cpd 12: 15.739;15.739;4690288;11243873;Positive;74.1;;0.177;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.160";16.16;1414994;3493227;Positive;55.1;C17 H32 O2;0.177;73.27;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;15.273;
True;Cpd 14: 16.424;16.424;1618258;3854700;Positive;74.1;;0.175;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 16.838";16.838;1457409;3723551;Positive;55.1;C18 H34 O2;0.159;73.94;15;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;16.262;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.087";17.087;3564909;8593669;Positive;74.1;C37 H77 N O2;0.155;71.57;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.310";17.31;1599792;3837725;Positive;55.1;C19 H36 O2;0.115;73.56;17;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;17.44;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.434";17.434;3291437;8209312;Positive;55.1;C19 H36 O2;0.177;74.04;18;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;17.316;
True;Cpd 19: 17.710;17.71;3942733;12243182;Positive;74.1;;0.215;;19;;0;;;;;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.957";17.957;1370021;3368219;Positive;67.1;C19 H34 O2;0.166;88.7;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 18.320;18.32;5102944;12894051;Positive;74.1;;0.177;;21;;0;;;;;
True;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.555";18.555;1174952;2798531;Positive;79.1;C19 H34 O2;0.096;76.1;22;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 18.641";18.641;1713477;4382901;Positive;55.1;C21 H40 O2;0.161;73.56;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;19.425;
True;Cpd 24: 18.897;18.897;1887652;4852005;Positive;74.1;;0.172;;24;;0;;;;;
True;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 19.140";19.14;1435552;3714640;Positive;67.1;C19 H34 O2;0.167;79.43;25;Methyl 10,11-octadecadienoate;10;1000336-45-3;294.256;;;
True;Cpd 26: 19.470;19.47;4037898;13836642;Positive;74.1;;0.245;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.721";19.721;1172677;2659618;Positive;79.1;C19 H34 O2;0.074;74.46;27;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.787";19.787;2539683;8582849;Positive;55.1;C19 H34 O2;0.194;71.25;28;Methyl 8,9-octadecadienoate;2;1000336-45-0;294.256;;;
True;Cpd 29: 20.039;20.039;1641571;4995162;Positive;74.1;;0.199;;29;;0;;;;;
True;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.308";20.308;1244703;3580968;Positive;67.1;C15 H26 O2;0.115;77.02;30;Methyl 12,13-tetradecadienoate;9;1000336-33-7;238.193;;;
True;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.410";20.41;806281;2236324;Positive;79.1;C13 H20 N2;0.133;73.44;31;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;Cpd 32: 20.635;20.635;3012282;9940061;Positive;74.1;;0.193;;32;;0;;;;;
True;Cpd 33: 20.983;20.983;1275610;4777893;Positive;55.1;;0.237;;33;;0;;;;;
True;Cpd 34: 21.469;21.469;55626;179003;Positive;149;;0.124;;34;;0;;;;;
